emotion_class,cleaned_text
Sadness,အ ထီး ကျန် မှု က ပို မို နက် ရှိုင်း လာ တယ် ၊ နွေး ထွေး မှု က အ ဝေး က အ မှတ် တ ရ တစ် ခု သာ ဖြစ် တဲ့ စိတ် ခံ စား မှု ဆောင်း ရာ သီ ။
Sadness,စိတ် ဝိ ညာဉ် ကို ကြေ မွ စေ တဲ့ စိတ် ပျက် မှု ၊ မျှော် လင့် ချက် တွေ က ကြေ လွယ် တဲ့ ဖန် သား လို ကွဲ ကြေ သွား ခြင်း ။
Sadness,တစ် ချိန် က တန် ဖိုး ထား ခဲ့ တဲ့ အ ချစ် ရဲ့ နာ ကျင် ဖွယ် ပဲ့ တင် သံ တွေ ၊ အ ခု အ ချိန် ရဲ့ နက် ရှိုင်း သော တွင်း ထဲ မှာ ပျောက် ဆုံး နေ ခြင်း ။
Sadness,နှ လုံး သား နာ ကျင် မှု က ပို မို နက် ရှိုင်း လာ တယ် ၊ စိတ် ပျက် အား ငယ် မှု ရဲ့ နက် ရှိုင်း သော တွင်း ထဲ က တစ် ကိုယ် တည်း ခ ရီး စဉ် ။
Sadness,ဝမ်း နည်း မှု က ဆက် ရှိ နေ တယ် ၊ အ ထီး ကျန် မှု ရဲ့ တိတ် ဆိတ် ငြိမ် သက် မှု ထဲ က ချို မြိန် ခါး သက် တဲ့ တေး သံ ။
Anger,အ ဆိပ် လို ခါး သီး မှု ၊ ဒဏ် ရာ ရ နေ တဲ့ နှ လုံး သား ရဲ့ အက် ကွဲ ကြောင်း တိုင်း ထဲ သို့ စိမ့် ဝင် နေ ခြင်း ။
Sadness,စိတ် ခံ စား မှု ပင် ပန်း နွမ်း နယ် ခြင်း ၊ ကမ် ဘာ လော က ရဲ့ ဝန် ထုပ် ဝန် ပိုး က ပင် ပန်း နေ တဲ့ ပ ခုံး တွေ ကို ကြိတ် ချေ နေ ခြင်း ။
Sadness,ဝမ်း နည်း ဖွယ် ပဲ့ တင် သံ တွေ ၊ ဆုံး ရှုံး မှု ရဲ့ ကြိုး တွေ နဲ့ တီး ခတ် တဲ့ နာ ကျင် မှု ရဲ့ သံ စုံ တီး ဝိုင်း ။
Sadness,အ မှောင် ထု ကျ ဆင်း လာ ပြီး ၊ စိတ် ဝိ ညာဉ် ကို စိတ် ပျက် အား ငယ် မှု ရဲ့ အ ရိပ် တွေ ထဲ မှာ ဝါး မြို သွား ခြင်း ။
Sadness,စိတ် အား ထက် သန် မှု က တီး တိုး ပြော တယ် ၊ နက် ရှိုင်း သော တွင်း ထဲ က မျှော် လင့် ချက် အ လင်း တန်း လေး တစ် ခု အ တွက် တိတ် ဆိတ် စွာ တောင်း ပန် ခြင်း ။
Neutral,အ ပျက် အ စီး တွေ ကြား က နှ လုံး သား ၊ ကွဲ ကြေ သွား တဲ့ အိပ် မက် တွေ ရဲ့ အ ကြွင်း အ ကျန် တွေ က လေ ထဲ မှာ ပြန့် ကျဲ နေ ခြင်း ။
Sadness,ကွဲ ကြေ သွား တဲ့ အိပ် မက် တစ် ခု ရဲ့ ပဲ့ တင် သံ တွေ ကြောင့် ကွဲ ကြေ သွား ခြင်း ၊ မျှော် လင့် ချက် အ ပိုင်း အ စ တွေ ပြန့် ကျဲ နေ ခြင်း ။
Sadness,နောင် တ ရဲ့ ဆူး တွေ ကို ရှောင် ရှား ရင်း ၊ နောင် တ ရဲ့ လမ်း ပေါ် မှာ ခြေ ဗ လာ နဲ့ လျှောက် လှမ်း နေ ခြင်း ။
Sadness,ဝမ်း နည်း ပူ ဆွေး မှု ရဲ့ ဝင်္ က ပါ ထဲ မှာ ၊ နံ ရံ တွေ က ဆုံး ရှုံး သွား တဲ့ ပျော် ရွှင် မှု ရဲ့ ခြေ သံ တွေ နဲ့ ပဲ့ တင် ထပ် နေ ခြင်း ။
Sadness,အ ထီး ကျန် မှု ပင် လယ် ထဲ မှာ လေ လွင့် နေ တဲ့ စိတ် ဝိ ညာဉ် ၊ အ ထီး ကျန် မှု ရဲ့ လှိုင်း လုံး တွေ က မ ရပ် မ နား ရိုက် ခတ် နေ ခြင်း ။
Anger,သစ် စာ ဖောက် မှု ရဲ့ ခါး သီး မှု ၊ ကျန် ရစ် နေ တဲ့ အ ရ သာ ၊ ယုံ ကြည် မှု ရဲ့ အာ ခေါင် ကို စွန်း ထင်း စေ ခြင်း ။
Sadness,မျှော် လင့် ချက် ရဲ့ အ ပျက် အ စီး တွေ ထဲ မှာ ၊ ကွဲ ကြေ သွား တဲ့ အိပ် မက် တွေ ရဲ့ ပဲ့ တင် သံ တွေ က ဆုံး ရှုံး မှု ရဲ့ ပုံ ပြင် တွေ ကို တီး တိုး ပြော ပြ နေ ခြင်း ။
Sadness,နှ လုံး ကြေ ကွဲ မှု သ မုဒ် ဒ ရာ ထဲ မှာ ကျောက် တုံး လို နစ် မြုပ် နေ ခြင်း ၊ လှိုင်း ဂ ယက် တိုင်း က စိတ် ပျက် အား ငယ် မှု ရဲ့ သက် ပြင်း ချ သံ ။
Sadness,မျက် ရည် တွေ ၊ ဒိုင် ယာ ရီ ရဲ့ စာ မျက် နှာ တွေ ကို စွန်း ထင်း စေ တဲ့ မှင် ၊ တိတ် ဆိတ် စွာ ဝမ်း နည်း ပူ ဆွေး မှု ရဲ့ သက် သေ ။
Sadness,ဆုံး ရှုံး သွား တဲ့ ယုံ ကြည် မှု ရဲ့ မြေ ရိုင်း လွင် ပြင် ထဲ မှာ ၊ က တိ ပျက် ခြင်း ရဲ့ ပဲ့ တင် သံ တွေ က ပြန် ဟပ် နေ ခြင်း ။
Neutral,ကွဲ ကြေ သွား တဲ့ အိပ် မက် တွေ ရဲ့ အ ပိုင်း အ စ တွေ ကို ရှောင် ရှား ရင်း ၊ ကြံ့ ကြံ့ ခံ နိုင် ရည် ရဲ့ ကြိုး တန်း ပေါ် မှာ လျှောက် လှမ်း နေ ခြင်း ။
Sadness,တစ် ချိန် က ရယ် မော သံ တွေ ရှင် သန် ခဲ့ တဲ့ အ ထီး ကျန် မှု ရဲ့ တိတ် ဆိတ် မှု ထဲ မှာ အ သက် ရှူ ကြပ် နေ ခြင်း ။
Sadness,ဆုံး ရှုံး သွား တဲ့ ဖြစ် နိုင် ခြေ တွေ ရဲ့ တစ် ဆေ ကြောင့် ခြောက် လှန့် ခံ နေ ရ ခြင်း ၊ မှေး မှိန် ဖို့ ငြင်း ဆန် နေ တဲ့ တစ် ဆေ ။
Sadness,စိတ် ပျက် အား ငယ် မှု ရဲ့ ဝင်္ က ပါ ထဲ မှာ ၊ ကွဲ ကြေ နေ တဲ့ နှ လုံး သား ရဲ့ ပဲ့ တင် သံ တွေ က အ ဆုံး မ ရှိ ပြန် ဟပ် နေ ခြင်း ။
Sadness,ဝမ်း နည်း မှု မြစ် ထဲ က ဆောင်း ဦး သစ် ရွက် တွေ လို နစ် မြုပ် နေ ခြင်း ၊ ရေ စီး ကြောင်း နဲ့ အ တူ မျော ပါ သွား ခြင်း ။
Sadness,ကွဲ ကြေ သွား တဲ့ အိပ် မက် တွေ ရဲ့ ဥ ယျာဉ် ထဲ မှာ ၊ ပွင့် ချပ် တွေ ကြွေ ကျ နေ တယ် ၊ ကွဲ ကြေ သွား တဲ့ မျှော် လင့် ချက် တွေ ရဲ့ တိတ် ဆိတ် တဲ့ သက် သေ ။
Sadness,မျက် ရည် တွေ ၊ ဝမ်း နည်း ပူ ဆွေး မှု ရဲ့ ငွေ ကြေး ၊ ဆုံး ရှုံး သွား တဲ့ အ ချစ် နဲ့ တမ်း တ မှု ရဲ့ ဈေး ကွက် ထဲ မှာ သုံး စွဲ ခြင်း ။
Sadness,သစ် စာ ဖောက် မှု ရဲ့ ဝင်္ က ပါ ထဲ မှာ လှည့် လည် သွား လာ နေ ခြင်း ၊ လမ်း မှား တိုင်း မှာ နံ ရံ တွေ က ပိတ် ဆို့ လာ ခြင်း ။
Sadness,နှ လုံး ကြေ ကွဲ မှု မုန် တိုင်း ကြောင့် ကြံ့ ကြံ့ ခံ ခဲ့ ရ တဲ့ စိတ် ဝိ ညာဉ် ၊ မုန် တိုင်း ပြီး နောက် ငြိမ် သက် မှု ထဲ မှာ ခို လှုံ ရာ ရှာ ဖွေ နေ ခြင်း ။
Sadness,စိတ် ပျက် အား ငယ် မှု ရဲ့ ကော် ဇော ထဲ မှာ ၊ မျှော် လင့် ချက် ရဲ့ ချည် မျှင် တွေ က ပြေ လျော့ သွား ပြီး ၊ ဝမ်း နည်း မှု ရဲ့ ပုံ တူ ကို ချန် ထား ခဲ့ ခြင်း ။
Sadness,အ ချစ် ရဲ့ ဥ ယျာဉ် ထဲ က ညှိုး နွမ်း နေ တဲ့ နှင်း ဆီ လို ၊ ပွင့် ချပ် တွေ ကြွေ ကျ နေ တယ် ၊ အ ချိန် ကို တိတ် ဆိတ် စွာ လက် နက် ချ ခြင်း ။
Neutral,နှ လုံး သား နာ ကျင် မှု ရဲ့ လေ ဟာ နယ် ထဲ မှာ ၊ အ ချစ် သီ ချင်း တစ် ပုဒ် ရဲ့ ပဲ့ တင် သံ တွေ တီး ခတ် နေ တယ် ၊ တေး သွား တိုင်း က တမ်း တ မှု ရဲ့ နာ ကျင် မှု ။
Sadness,အ တိတ် ကို တမ်း တ ခြင်း ၊ တန် ဖိုး ထား ရ တဲ့ အ မှတ် တ ရ တွေ ရဲ့ လ ရောင် အောက် က က ပွဲ ခန်း မ ထဲ က ချို မြိန် ခါး သက် တဲ့ အ က ။
Sadness,ဝမ်း နည်း ပူ ဆွေး မှု ရဲ့ သံ စုံ တီး ဝိုင်း ထဲ မှာ ၊ မျက် ရည် တိုင်း က တေး သွား တစ် ခု ၊ ဝမ်း နည်း ဖွယ် သံ စဉ် တစ် ခု ကို ရေး စပ် နေ ခြင်း ။
Sadness,သစ် စာ ဖောက် မှု ၊ ယုံ ကြည် မှု ရဲ့ ဥ ယျာဉ် ထဲ မှာ တွား သွား နေ တဲ့ အ ဆိပ် ရှိ တဲ့ မြွေ ၊ အ မြစ် တွေ ကို အ ဆိပ် ခတ် ခြင်း ။
Sadness,စိတ် ပျက် အား ငယ် မှု ရဲ့ သဲ နွံ ထဲ မှာ နစ် မြုပ် နေ ခြင်း ၊ သင် ပို ရုန်း ကန် လေ ၊ သင် ပို နက် ရှိုင်း စွာ နစ် မြုပ် လေ ။
Sadness,ဆုံး ရှုံး သွား တဲ့ အိပ် မက် တွေ ရဲ့ သင်္ ချိုင်း ကုန်း ထဲ မှာ လှည့် လည် သွား လာ နေ ခြင်း ၊ မ ပြော ပြ နိုင် တဲ့ ဝမ်း နည်း မှု တွေ ကို မှတ် သား ထား တဲ့ သင်္ ချိုင်း ကျောက် တိုင် တွေ ။
Sadness,နောင် တ ရဲ့ မြစ် ကြောင့် မျော ပါ သွား ခြင်း ၊ အ တိတ် ရဲ့ ရေ စီး ကြောင်း တွေ က လွှတ် ပေး ဖို့ ငြင်း ဆန် နေ ခြင်း ။
Sadness,ဆုံး ရှုံး သွား တဲ့ အ ချစ် ရဲ့ တီး တိုး သံ တွေ က နှ လုံး သား ရဲ့ ထပ် ခိုး ထဲ မှာ ကျန် ရစ် နေ တယ် ၊ မေ့ လျော့ နေ ပေ မယ့် မ ဖျက် ဆီး နိုင် ခြင်း ။
Sadness,က တိ ပျက် ခြင်း တွေ ရဲ့ ပြ ခန်း ထဲ မှာ ၊ ကွဲ ကြေ သွား တဲ့ သစ် စာ စ ကား တိုင်း ကို ဘောင် ခတ် ထား ခြင်း ၊ နာ ကျင် ဖွယ် ပြ ပွဲ ။
Sadness,အ ထီး ကျန် မှု ရဲ့ ပဲ့ တင် သံ တွေ ၊ စိတ် ဝိ ညာဉ် နဲ့ သူ့ ရဲ့ အ ရိပ် တွေ ကြား က တိတ် ဆိတ် တဲ့ စ ကား ပြော ဆို မှု ။
Joy,နေ ရောင် ခြည် ပေါ် မှာ က ခုန် နေ ခြင်း ၊ ခြေ လှမ်း တိုင်း က ရိုး ရှင်း တဲ့ အ ခိုက် အ တန့် တွေ ထဲ မှာ တွေ့ ရှိ ရ တဲ့ ပျော် ရွှင် မှု ရဲ့ ဂုဏ် ပြု ပွဲ ။
Joy,ရယ် မော သံ တွေ လေ ထဲ မှာ ပဲ့ တင် ထပ် နေ တယ် ၊ စိတ် ဓာတ် ကို ပို မို မြင့် မား စေ တဲ့ ပျော် ရွှင် မှု ရဲ့ သံ ပြိုင် သီ ချင်း ။
Joy,ကျေ နပ် မှု ရဲ့ ဥ ယျာဉ် ထဲ မှာ ၊ ပန်း ပွင့် တိုင်း က အ တွင်း စိတ် ငြိမ်း ချမ်း မှု နဲ့ ပျော် ရွှင် မှု ရဲ့ ပုံ ပြင် တွေ ကို တီး တိုး ပြော ပြ နေ ခြင်း ။
Joy,တောက် ပ တဲ့ ကောင်း ကင် အောက် မှာ အိပ် မက် တွေ ကို လိုက် ဖမ်း နေ ခြင်း ၊ မျှော် လင့် ချက် နဲ့ စိတ် အား ထက် သန် မှု တို့ က တွန်း အား ပေး တဲ့ ခ ရီး စဉ် တစ် ခု ။
Love,ကျေး ဇူး တင် စိတ် တွေ ပြည့် နေ တဲ့ နှ လုံး သား နဲ့ ကြယ် တွေ ကို တေး သီ ချင်း ဆို နေ ခြင်း ၊ ကျေး ဇူး သိ တတ် မှု ရဲ့ သံ စဉ် ။
Joy,အောင် မြင် မှု ရဲ့ အ လင်း ရောင် ထဲ မှာ နေ ပူ စာ လှုံ နေ ခြင်း ၊ မှတ် တိုင် တိုင်း က ပျော် ရွှင် မှု ဆီ သို့ လှေ ကား ထစ် တစ် ခု ။
Neutral,အ ကောင်း မြင် စိတ် ရဲ့ အ က အ ခုန် ထဲ မှာ ၊ ခြေ လှမ်း တိုင်း က စည်း ချက် တစ် ခု ၊ စိတ် ဝိ ညာဉ် ကို သ ဟ ဇာ တ ဖြစ် စွာ မြှင့် တင် ပေး ခြင်း ။
Joy,ပျော် ရွှင် မှု တွေ ပြည့် လျှံ နေ ခြင်း ၊ သူ ငယ် ချင်း တွေ နဲ့ မျှ ဝေ ခံ စား ရ တဲ့ ရယ် မော ခြင်း တစ် ခွက် ၊ တန် ဖိုး ထား ရ တဲ့ အ ခိုက် အ တန့် ။
Love,ကြင် နာ မှု ရဲ့ နွေး ထွေး မှု ထဲ မှာ လွှမ်း ခြုံ ထား ခြင်း ၊ အ ချစ် နဲ့ ချုပ် ထား တဲ့ က ရု ဏာ တ ရား ရဲ့ စောင် တစ် ထည် ။
Love,သူ ငယ် ချင်း ဆက် ဆံ ရေး တွေ ရဲ့ ဥ ယျာဉ် ထဲ မှာ ၊ ပန်း ပွင့် တိုင်း က ရင်း နှီး ခင် မင် မှု ရဲ့ အ လှ တ ရား ရဲ့ သက် သေ ။
Love,အ ချစ် ရဲ့ ပွေ့ ဖက် မှု ထဲ မှာ ၊ နှ လုံး ခုန် သံ တိုင်း က သံ စဉ် တစ် ခု ၊ ချစ် ခင် ကြင် နာ မှု ရဲ့ စည်း ချက် အ တိုင်း က ခုန် နေ ခြင်း ။
Joy,ပျော် ရွှင် မှု ရဲ့ အ ရောင် အ သွေး တွေ နဲ့ ဝန်း ရံ ထား ခြင်း ၊ ရယ် မော ခြင်း နဲ့ အ ဆုံး မ ရှိ တဲ့ အ ပြုံး တွေ နဲ့ ခြယ် မှုန်း ထား တဲ့ ပန်း ချီ ကား ချပ် တစ် ခု ။
Joy,စိတ် လှုပ် ရှား မှု ရဲ့ သံ စုံ တီး ဝိုင်း ထဲ မှာ ၊ တေး သွား တိုင်း က စွမ်း အင် ပေါက် ကွဲ ထွက် ခြင်း ၊ စိတ် ဝိ ညာဉ် ကို ပြင်း ပြ တဲ့ စိတ် အား ထက် သန် မှု နဲ့ မီး ညှိ ပေး ခြင်း ။
Surprise,မျှော် လင့် ချက် ထဲ မှာ ထုပ် ပိုး ထား တဲ့ အံ့ အား သင့် ဖွယ် လက် ဆောင် တစ် ခု ၊ ပျော် ရွှင် မှု နဲ့ အံ့ သြ မှု ရဲ့ အ ခိုက် အ တန့် တစ် ခု ကို ဖွင့် လှစ် ပြ သ ခြင်း ။
Surprise,စူး စမ်း လို စိတ် ရဲ့ ဝင်္ က ပါ ထဲ မှာ ပျောက် ဆုံး နေ ခြင်း ၊ လှည့် ကွက် တိုင်း က ရှာ ဖွေ တွေ့ ရှိ မှု ရဲ့ ရ တ နာ တွေ ကို ဖော် ထုတ် ပြ သ ခြင်း ။
Love,ကျေး ဇူး တင် မှု ရဲ့ တိမ် တိုက် တွေ ပေါ် မှာ ပျံ ဝဲ နေ ခြင်း ၊ မိုး စက် တိုင်း က ကောင်း ချီး မင်္ ဂ လာ ၊ ကျေး ဇူး သိ တတ် မှု ရဲ့ မိုး ရွာ သွန်း မှု ။
Surprise,စိတ် ကူး စိတ် သန်း ရဲ့ ကြယ် တံ ခွန် လို ၊ ဖန် တီး မှု ရဲ့ ကောင်း ကင် ထဲ မှာ ဖြတ် သန်း သွား ခြင်း ၊ ထက် မြက် မှု ရဲ့ ခြေ ရာ တွေ ကို ချန် ထား ခဲ့ ခြင်း ။
Neutral,အောင် မြင် မှု ရဲ့ ဂုဏ် ပြု ပွဲ ထဲ မှာ ၊ ပြီး မြောက် မှု ရဲ့ မီး ရှူး မီး ပန်း တွေ က အောင် ပွဲ ရဲ့ ည ကောင်း ကင် ကို လင်း ထိန် စေ ခြင်း ။
Joy,ရယ် မော ခြင်း ရဲ့ သံ စုံ တီး ဝိုင်း ၊ တေး သွား တိုင်း က အ ဆုံး မဲ့ ပျော် ရွှင် မှု ရဲ့ တံ ခါး ကို ဖွင့် လှစ် ဖို့ သော့ ချက် ။
Joy,စိတ် ခံ စား မှု တွေ ရဲ့ ပျော် ပွဲ ရွှင် ပွဲ ထဲ မှာ ၊ သည်း ထိတ် ရင် ဖို မှု ရဲ့ ရို လာ ကို စ တာ က နှ လုံး သား ကို ရိုင်း စိုင်း တဲ့ စီး နင်း မှု တစ် ခု ဆီ သို့ ပို့ ဆောင် ခြင်း ။
Neutral,အီ ဖယ်လ် မျှော် စင် ရဲ့ ခမ်း နား ထည် ဝါ မှု ရှေ့ မှာ ရပ် နေ ခြင်း ၊ ပါ ရီ မြို့ အိပ် မက် တွေ ရဲ့ အ လှ တ ရား ကို ပြန် လည် သုံး သပ် ဖို့ အ ခိုက် အ တန့် ။
Surprise,ဒစ် စ နီ လန် ရဲ့ စွဲ မက် ဖွယ် ရာ ထဲ မှာ ပျောက် ဆုံး နေ ခြင်း ၊ စီး နင်း မှု တိုင်း က ငယ် ဘ ဝ စိတ် ကူး ယဉ် တွေ ရဲ့ နယ် ပယ် ဆီ သို့ ခ ရီး စဉ် တစ် ခု ။
Joy,ဖာ ရာ ရီ ကမ် ဘာ့ ရဲ့ အံ့ ဖွယ် ရာ တွေ ကို စူး စမ်း ရှာ ဖွေ နေ ခြင်း ၊ အင် ဂျင် တွေ ရဲ့ ဟိန်း သံ က အ ရှိန် ရဲ့ သံ စုံ တီး ဝိုင်း တစ် ခု ကို ဖန် တီး နေ ခြင်း ။
Joy,Keukenhof ရဲ့ ကျူး လစ် ပန်း ခင်း တွေ ကြား ထဲ မှာ ၊ စိတ် ဝိ ညာဉ် ကို နွေ ဦး ရာ သီ ပျော် ရွှင် မှု နဲ့ ခြယ် မှုန်း တဲ့ အ ရောင် အ သွေး တွေ ရဲ့ ကော် ဇော တစ် ခု ။
Surprise,ကျို တို ရဲ့ သ မိုင်း ဝင် လမ်း တွေ တစ် လျှောက် လှည့် လည် သွား လာ နေ ခြင်း ၊ ခြေ လှမ်း တိုင်း က ဂျ ပန် ရဲ့ ရိုး ရာ ဓ လေ့ တွေ ရဲ့ နှ လုံး သား ဆီ သို့ ခ ရီး စဉ် တစ် ခု ။
Surprise,ဂ ရန်း ကင် ညွန် ရဲ့ ပွေ့ ဖက် မှု ထဲ မှာ ၊ သ ဘာ ဝ တ ရား ရဲ့ လက် ရာ မြောက် ပန်း ချီ ကား ၊ ကမ် ဘာ မြေ ရဲ့ ခမ်း နား ထည် ဝါ မှု ကို အံ့ သြ တ ကြီး ငေး မော ဖို့ အ ခိုက် အ တန့် ။
Joy,ဆန် တို ရီ နီ ရဲ့ တည် ငြိမ် အေး ချမ်း မှု ထဲ မှာ ခ ရီး သွား နေ ခြင်း ၊ နေ ဝင် ချိန် တိုင်း က ကောင်း ကင် ကို တည် ငြိမ် အေး ချမ်း မှု အ ရောင် အ သွေး တွေ နဲ့ ခြယ် မှုန်း တဲ့ နေ ရာ ။
Surprise,ပီ ထ ရာ ရဲ့ ဗိ သု ကာ အံ့ ဖွယ် ရာ တွေ ကြောင့် အံ့ သြ မိ ခြင်း ၊ ကျောက် တုံး တိုင်း က ရှေး ဟောင်း ယဉ် ကျေး မှု တစ် ခု ရဲ့ ပုံ ပြင် တွေ ကို ပြော ပြ နေ ခြင်း ။
Love,ဗင်း နစ် မြို့ မှာ ဂွန် ဒို လာ လှေ စီး ခြင်း ကို စ တင် ခြင်း ၊ တူး မြောင်း တိုင်း က ဒီ အ ချိန် မ ရွေး ခေတ် မီ တဲ့ မြို့ ရဲ့ အ ချစ် ဇာတ် လမ်း ကို ထင် ဟပ် နေ ခြင်း ။
Surprise,မာ ချူး ပီ ချူး ရဲ့ တောင် ထိပ် မှာ ၊ ရှေး ဟောင်း ယဉ် ကျေး မှု တွေ ရဲ့ လျှို့ ဝှက် ချက် တွေ ကို တီး တိုး ပြော ပြ တဲ့ ရင် သပ် ရှု မော ဖွယ် ရှု ခင်း ကျယ် ။
Joy,န ယူး ယောက် မြို့ ရဲ့ နှ လုံး သား ထဲ မှာ ၊ တိုင်းမ် စ ကွဲ က မီး ရောင် တွေ နဲ့ တောက် ပ နေ တယ် ၊ မြို့ ပြ စွမ်း အင် ရဲ့ တက် ကြွ တဲ့ ရှု ခင်း ။
Surprise,ကော် လို ဆီ ယမ် ရဲ့ သ မိုင်း ဝင် ဆွဲ ဆောင် မှု ကြောင့် စွဲ လန်း မိ ခြင်း ၊ ကျောက် တုံး တိုင်း က ဓား ရေး သ မား ရဲ စွမ်း သတ် တိ ရဲ့ ပုံ ပြင် တွေ ကို ပဲ့ တင် ထပ် နေ ခြင်း ။
Joy,မော်လ် ဒိုက် ရဲ့ ကောင်း ကင် ပြာ ရောင် ရေ ပြင် ပေါ် မှာ ရွက် လွှင့် နေ ခြင်း ၊ လှိုင်း လုံး တိုင်း က ပ ရ ဒိ သု ဘုံ ထဲ က တည် ငြိမ် အေး ချမ်း မှု ရဲ့ တီး တိုး သံ ။
Surprise,အ မေ ဇုန် မိုး သစ် တော ရဲ့ အ လယ် မှာ ၊ တော ရိုင်း တိ ရစ် ဆာန် တွေ ရဲ့ သံ စုံ တီး ဝိုင်း က သ ဘာ ဝ တ ရား ရဲ့ အံ့ ဖွယ် ရာ တွေ ရဲ့ တီး ဝိုင်း တစ် ခု ကို ဖန် တီး နေ ခြင်း ။
Surprise,တ ရုတ် ပြည် ရဲ့ မ ဟာ တံ တိုင်း ကြီး ပေါ် မှာ လျှောက် လှမ်း နေ ခြင်း ၊ ခြေ လှမ်း တိုင်း က ရှေး ဟောင်း အင် ဂျင် နီ ယာ အံ့ ဖွယ် ရာ တွေ ရဲ့ သက် သေ ။
Joy,ဖူ ဂျီ တောင် ရဲ့ တောင် ထိပ် မှာ ၊ ကောင်း ကင် ကို ပြီး မြောက် မှု အ ရောင် အ သွေး တွေ နဲ့ ခြယ် မှုန်း တဲ့ ရင် သပ် ရှု မော ဖွယ် နေ ထွက် ချိန် ။
Surprise,အန် ကော ဝပ် ရဲ့ ရှေး ဟောင်း အ ပျက် အ စီး တွေ ကို စူး စမ်း ရှာ ဖွေ နေ ခြင်း ၊ ကျောက် တုံး တိုင်း က ခ မာ ယဉ် ကျေး မှု ရဲ့ ပုံ ပြင် တွေ ကို တီး တိုး ပြော ပြ နေ ခြင်း ။
Surprise,ဆွစ် ဇာ လန် အယ်လ်ပ် တောင် တန်း ရဲ့ တောင် စောင်း တွေ ပေါ် မှာ နှင်း လျှော စီး နေ ခြင်း ၊ အ လှည့် တိုင်း က နှင်း ဖုံး တောင် ထိပ် တွေ ရဲ့ ခမ်း နား ထည် ဝါ မှု နဲ့ အ က တစ် ခု ။
Neutral,ကျို တို ရဲ့ ဝါး တော ရဲ့ တည် ငြိမ် အေး ချမ်း မှု ထဲ မှာ ၊ ရှေး ဟောင်း ဇင် ပ ညာ ရဲ့ တီး တိုး သံ တွေ က တော အုပ် တွေ တစ် လျှောက် ပဲ့ တင် ထပ် နေ ခြင်း ။
Neutral,နော် ဝေး ရဲ့ ဖီ အော့ဒ် ရေ လက် ကြား တွေ ကို လှေ စီး ခ ရီး သွား နေ ခြင်း ၊ ရေ ခဲ ဖုံး ရှု ခင်း တိုင်း က သ ဘာ ဝ တ ရား ရဲ့ ခမ်း နား ထည် ဝါ မှု ရဲ့ ရင် သပ် ရှု မော ဖွယ် လက် ရာ မြောက် ပန်း ချီ ကား ။
Neutral,Adele ရဲ့ ဖျော် ဖြေ ပွဲ ရဲ့ ရှေ့ ဆုံး တန်း မှာ ၊ 'Someone Like You' ရဲ့ တေး သွား တိုင်း က စိတ် ဝိ ညာဉ် ကို လှုပ် နှိုး တဲ့ စိတ် ခံ စား မှု နဲ့ ပဲ့ တင် ထပ် နေ ခြင်း ။
Neutral,Beyoncé ရဲ့ တိုက် ရိုက် ဖျော် ဖြေ ပွဲ မှာ ကြယ် တွေ အောက် မှာ က ခုန် နေ ခြင်း ၊ လှုပ် ရှား မှု တိုင်း မှာ 'Single Ladies' ရဲ့ စွမ်း အား ကို ခံ စား နေ ရ ခြင်း ။
Surprise,Taylor Swift ဖျော် ဖြေ ပွဲ ရဲ့ လူ အုပ် ထဲ မှာ ၊ 'Love Story' ရဲ့ သီ ချင်း စာ သား တွေ က စွဲ မက် ဖွယ် ဒဏ် ဍာ ရီ ပုံ ပြင် တစ် ခု ကို ဖန် တီး နေ ခြင်း ။
Sadness,Queen ဂုဏ် ပြု ဖျော် ဖြေ ပွဲ မှာ ဂစ် တာ ဆို လို တွေ ကို တီး ခတ် နေ ခြင်း ၊ Freddie ရဲ့ စိတ် ဓာတ် နဲ့ အ တူ အ တိတ် ဆီ သို့ ခ ရီး စဉ် တစ် ခု ။
Joy,Ed Sheeran ရဲ့ acoustic သံ စဉ် တွေ အ တိုင်း ယိမ်း နွဲ့ နေ ခြင်း ၊ 'Perfect' အ ခိုက် အ တန့် တွေ နဲ့ ပြည့် နေ တဲ့ တည် ငြိမ် အေး ချမ်း တဲ့ ည နေ ခင်း ။
Joy,Bruno Mars ဖျော် ဖြေ ပွဲ ရဲ့ တုန် ခါ နေ တဲ့ စည်း ချက် တွေ ထဲ မှာ နစ် မြုပ် နေ ခြင်း ၊ 'Uptown Funk' က ပျော် ရွှင် မှု ရဲ့ မြို့ တော် ဖြစ် လာ တဲ့ နေ ရာ ။
Joy,Michael Jackson ဂုဏ် ပြု ပွဲ မှာ ၊ ဟစ် သီ ချင်း တွေ တစ် လျှောက် moonwalk လုပ် နေ ခြင်း ၊ ပေါ့ပ် ဘု ရင် ကို ဂုဏ် ပြု ခြင်း ။
Neutral,Frank Sinatra ဂုဏ် ပြု ပွဲ ရဲ့ စည်း ချက် တွေ အ တိုင်း လွှဲ ယမ်း နေ ခြင်း ၊ 'Fly Me to the Moon' ရဲ့ အ ချိန် မ ရွေး ခေတ် မီ တဲ့ ဆွဲ ဆောင် မှု ကို ခံ စား နေ ရ ခြင်း ။
