text,emotion_class
လာမယ့်promအကြောင်းနေ့ခင်းကြောင်တောင်အိပ်မက်မက်နေပါတယ်ဝတ်စုံ၊အက–ဒါကဖြစ်ပေါ်လာဆဲဒဏ္ဍာရီပုံပြင်တစ်ခု!,joy
မမျှော်လင့်ဘဲပေးအပ်ခြင်းခံရတဲ့အခွင့်အရေးတစ်ခုမို့ရင်ထဲမှာအရမ်းကိုလှုပ်ခတ်သွားရတယ်,suprise
ဘဝရဲ့သေးငယ်တဲ့အရာလေးတွေအတွက်ကျေးဇူးတင်မိပါတယ်,joy
လမ်းဘေးကခွေးလေးတွေကြောင်လေးတွေကိုအစာကျွေးရတာစိတ်ချမ်းသာဖို့ကောင်းတယ်,neutral
အိပ်မက်တွေကကိုယ့်လက်လှမ်းမမီတဲ့နေရာမှာရှိနေမှန်းသိလိုက်ရတဲ့ဝမ်းနည်းစရာနေ့,neutral
မင်းကိုစက္ကန့်တိုင်းသတိရနေမိတာငါ့ရဲ့အကျင့်တစ်ခုဖြစ်နေပြီ,love
ကျပန်းအတွေးတွေနဲ့စဉ်းစားတွေးတောမှုတွေအကြောင်းဘလော့ဂ်တစ်ခုစတင်လိုက်တယ်ဘလော့ဂ်ရေးတာကဒိုင်ယာရီအသစ်#ဘလော့ဂါဘဝ#ဆယ်ကျော်သက်ဘလော့ဂါ,suprise
မင်းရဲ့လက်ကလေးကိုကိုင်ပြီးကမ္ဘာပတ်ချင်မိတယ်,love
သူ့အပြုံးလေးကိုမြင်လိုက်ရုံနဲ့တင်တစ်နေ့လုံးကပင်ပန်းမှုတွေပျောက်သွားတယ်,neutral
ပျော်ရွှင်မှုတွေပြည့်လျှံနေခြင်း၊သူငယ်ချင်းတွေနဲ့မျှဝေခံစားရတဲ့ရယ်မောခြင်းတစ်ခွက်၊တန်ဖိုးထားရတဲ့အခိုက်အတန့်,joy
တစိမ်းတစ်ယောက်ကငါ့အိမ်တံခါးကိုတွန်းဖွင့်ဖို့ကြိုးစားနေတယ်,fear
ဒေသခံစားသောက်ဆိုင်တစ်ခုကဝန်ဆောင်မှုကိုစိတ်ပျက်မိပါတယ်,sadness
ဒီအဆောက်အဦးအိုကြီးပြိုကျတော့မလိုတုန်ခါနေတယ်,fear
စိတ်ဓာတ်တွေအောက်ခြေအထိထိုးဆင်းသွားပြီးပြန်ရုန်းထွက်ဖို့အင်အားမရှိတဲ့နေ့,neutral
ကိုယ်လေးစားရတဲ့သူတစ်ယောက်ကကိုယ့်ကိုအသိအမှတ်ပြုချီးမွမ်းလိုက်တဲ့အခါ,neutral
နာကျင်ဖွယ်ပစ္စုပ္ပန်ကိုဖြစ်စေခဲ့တဲ့ဆုံးဖြတ်ချက်တွေအတွက်နောင်တရခြင်း,sadness
တည်ငြိမ်အေးချမ်းတဲ့တောအုပ်ထဲကတရှဲရှဲမြည်နေတဲ့သစ်ရွက်တွေဆီကစိတ်ကူးစိတ်သန်းတီးတိုးသံတွေ,suprise
ကျွမ်းကျင်မှုအသစ်တွေသင်ယူပြီးဗဟုသုတတိုးပွားဖို့စိတ်အားထက်သန်မှု,joy
ဒီလိုလှိုဏ်ဂူအမှောင်ကြီးထဲမှာပိတ်မိသွားရင်ဘယ်လိုလုပ်မလဲ,fear
မင်းရဲ့ရင်ခွင်ကျယ်ကြီးထဲမှာပဲငါ့ရဲ့ဘဝကိုမြှုပ်နှံချင်တယ်,love
ကြွက်တွေညဘက်လျှောက်ပြေးနေတာကြားရင်လန့်နိုးလာတယ်,fear
မိုးရွာနေတုန်းကော်ဖီပူပူလေးသောက်ရင်းပြတင်းပေါက်အပြင်ကလမ်းမကိုငေးကြည့်နေရတဲ့အချိန်,neutral
အမှားကိုဖုံးကွယ်ဖို့နောက်ထပ်အမှားတွေထပ်လုပ်နေတာစိတ်တိုစရာ,anger
စိတ်ဓာတ်တွေ အောက်ခြေအထိ ထိုးကျသွားတဲ့နေ့,sadness
အရမ်းစောင့်မျှော်နေတဲ့ရုပ်ရှင်တစ်ကားထွက်ရှိလာဖို့မျှော်လင့်နေပါတယ်,joy
အားအင်ပြည့်ဝစေတဲ့လေ့ကျင့်ခန်းတစ်ခုပြီးနောက်ကျန်းမာရေးပန်းတိုင်တွေကိုအောင်မြင်ဖို့စိတ်အားထက်သန်လာပါတယ်,neutral
နှလုံးကြေကွဲမှုမုန်တိုင်းကြောင့်ကြံ့ကြံ့ခံခဲ့ရတဲ့စိတ်ဝိညာဉ်၊မုန်တိုင်းပြီးနောက်ငြိမ်သက်မှုထဲမှာခိုလှုံရာရှာဖွေနေခြင်း,sadness
သက်ကြီးရွယ်အိုနက္ခတ္တဗေဒကလပ်တစ်ခုဝင်ရောက်ခဲ့တယ်၊ကြယ်ကြည့်ပြီးစကြဝဠာရဲ့ကျယ်ပြန့်မှုထဲမှာအံ့သြမှုကိုရှာဖွေတွေ့ရှိခြင်း#နက္ခတ္တဗေဒကလပ်#အကြီးတန်းကြယ်ကြည့်သူ,suprise
မင်းကငါ့အတွက်တော့အစားထိုးလို့မရတဲ့တစ်ဦးတည်းသောသူပါ,love
ဝိုင်အရသာခံပွဲတစ်ခုတက်ရောက်ခဲ့တယ်၊ကောင်းမွန်တဲ့ဝိုင်လိုအသက်အရွယ်ရင့်ကျက်လာတဲ့အရသာတွေရဲ့ကြွယ်ဝမှုကိုအရသာခံနေခြင်းရွှေရောင်နှစ်တွေအတွက်ချီးယားစ်!#ဝိုင်အရသာခံပွဲ#အကြီးတန်းဝိုင်ချစ်သူ,joy
မျက်နှာဖုံးစွပ်ကပွဲတစ်ခုရဲ့တောက်ပတဲ့ဝတ်စုံတွေရဲ့ကျက်သရေရှိမှုကြောင့်အံ့သြမှင်သက်မိပါတယ်,joy
ဘယ်လောက်ပဲကြိုးစားကြိုးစားအသိအမှတ်ပြုမခံရတဲ့စိတ်ပျက်စရာနေ့,neutral
လျစ်လျူရှုမှုအငွေ့အသက်နဲ့နေ့တစ်နေ့ကိုဖြတ်သန်းနေခြင်း၊ပတ်ဝန်းကျင်ကသာမန်အဖြစ်အပျက်တွေကနေကင်းကွာနေခြင်း,sadness
အမှားကိုသိရက်နဲ့မပြင်ဘဲဂျောက်တွန်းနေတာတကယ်စိတ်တိုတယ်,anger
ဒီဟင်းကကြည့်ရတာရိုးရိုးလေးပဲကိုစားလိုက်တော့မှအရသာကထူးခြားပြီးကောင်းလွန်းတယ်၊,suprise
ရေကူးကန်ထဲမှာရေကဒီလောက်တောင်ကြည်လင်နေလိမ့်မယ်လို့မထင်ဘူး၊,suprise
နောက်ဆုံးတော့လည်းငါ့ဘေးမှာငါကလွဲလို့ဘယ်သူမှရှိမနေပါလားဆိုတဲ့အသိကရင်နာဖို့ကောင်းတယ်,sadness
ဒီလိုချောက်ကမ်းပါးအစွန်းမှာရပ်ရတာသွေးလန့်စရာပဲ,fear
ညဘက်အိပ်မပျော်ဘဲကုတင်ပေါ်မှာဟိုလှည့်ဒီလှည့်ဖြစ်နေရတဲ့အခါ,neutral
စိန်ခေါ်မှုရှိတဲ့ပဟေဠိတစ်ခုကိုဖြေရှင်းပြီးမြောက်ခြင်းအတွက်ပြည့်စုံမှု,joy
မိုးသက်မုန်တိုင်းတွေပြင်းထန်စွာတိုက်ခတ်နေတာကိုအိမ်ထဲကနေကြည့်နေရတဲ့အခါ,neutral
စာမေးပွဲရလဒ်ကအဆင့်(၁)ရလိမ့်မယ်လို့တစ်ခါမှမမျှော်လင့်ထားမိဘူး၊,suprise
ဘတ်စကတ်ဘောဗိုလ်လုပွဲမှာအောက်တန်းကျသူကိုအားပေးနေခြင်း၊အသင်းကအတားအဆီးတွေကိုဆန့်ကျင်ပြီးချန်ပီယံဆုကိုရယူချိန်မှာလူအုပ်ကလက်ခုပ်သြဘာပေးသံတွေနဲ့ပေါက်ကွဲထွက်လာခြင်း,joy
မင်းကိုထာဝရချစ်မြတ်နိုးဖို့ငါကတိသစ္စာပြုပါတယ်,love
ခွဲစိတ်ကုသမှုခံယူရမှာကိုတွေးပြီးမျက်ရည်ကျမိတယ်,fear
ခါးသီးမှု၊လေထုထဲကခါးသက်တဲ့အအေးဓာတ်၊အခိုက်အတန့်တွေကိုအန္တရာယ်ရှိစွာချိတ်ဆွဲထားတဲ့နာကြည်းမှုရဲ့ရေခဲချောင်းတွေအဖြစ်သို့အေးခဲစေခြင်း၊အမှတ်တရရဲ့ရှုခင်းအပေါ်မှာ,anger
Virtualrealityလောကကိုစူးစမ်းရှာဖွေနေပါတယ်,joy
ရူးသွပ်သွားပြီးကိုယ့်ကိုယ်ကိုမထိန်းချုပ်နိုင်မှာကိုကြောက်တယ်,fear
မင်းကငါ့ဘဝရဲ့လမ်းပျောက်မသွားအောင်ထိန်းကျောင်းပေးတဲ့သူပါ,love
ဂရိတ်(Grade)မကောင်းရင်မိဘတွေဆူမှာကိုကြောက်တယ်,fear
အရာရာကကိုယ့်မျက်စိရှေ့မှာတင်လွဲချော်ပျက်စီးသွားတဲ့အဆိုးရွားဆုံးနေ့တစ်နေ့,neutral
အရာရာကို အရှုံးပေးလိုက်ပါပြီ,sadness
ရယ်မောခြင်းကပျော်ရွှင်မှုရဲ့သော့ချက်ပါပဲ—Stand-upcomedyပွဲတစ်ခုတက်ရောက်နေပါတယ်,joy
မှန်ပြတင်းပေါက်တွေကွဲထွက်သွားတာမြင်ပြီးကြောက်လန့်မိတယ်,fear
အခြားနိုင်ငံကစာရေးသူငယ်ချင်းတစ်ယောက်ဆီကရင်ထဲကစာတစ်စောင်လက်ခံရရှိခြင်းကမ္ဘာတစ်ဝှမ်းချိတ်ဆက်နေခြင်း!,joy
ဖုန်းထဲကသတင်းကောင်းကိုမြင်မြင်ချင်းအော်မိမတတ်အံ့ဩဝမ်းသာဖြစ်သွားရတယ်,suprise
ကိုယ့်အလုပ်ထဲလာပြီးဝင်ရှုပ်တာကိုလုံးဝသဘောမကျဘူး,anger
အကြာကြီးစောင့်ဆိုင်းခဲ့ရတဲ့ရလဒ်ကကျရှုံးသွားတော့ရင်ထဲမှာဟာသွားတာပဲ,neutral
Coldplayဖျော်ဖြေပွဲရဲ့မှော်ဆန်မှုကိုခံစားနေရခြင်း၊'FixYou'ကညဘက်မှာမျှော်လင့်ချက်ရဲ့မီးပြတိုက်ဖြစ်လာတဲ့နေရာ,joy
စိန်ခေါ်မှုရှိတဲ့လေ့ကျင့်ခန်းတစ်ခုပြီးမြောက်ပြီးနောက်အောင်မြင်မှုခံစားချက်,joy
ညဘက်ကလေးငိုသံကြားရတာကျောချမ်းစရာပဲ,fear
အခန်းထောင့်လေးထဲမှာတစ်ယောက်တည်းထိုင်ငိုနေရတဲ့ညတွေကများလှပြီ,sadness
စိတ်ကူးစိတ်သန်းရဲ့အလင်းရောင်ထဲမှာနစ်မြုပ်နေခြင်း၊သာမန်အတွေးတွေရဲ့ပြာပုံထဲကနေထမြောက်လာပြီးနယ်ပယ်အသစ်တွေကိုစူးစမ်းရှာဖွေနေတဲ့ဖန်တီးမှုရှိတဲ့ဖီးနစ်ငှက်,joy
မင်းနဲ့အတူမိုးရေထဲမှာလမ်းလျှောက်ရတာသိပ်ပျော်ဖို့ကောင်းတယ်,love
ငယ်ငယ်ကအပြစ်ကင်းစင်တဲ့နေ့ရက်တွေကိုသတိရပြီးအခုဘဝကိုစိတ်ပျက်မိတဲ့နေ့,neutral
အရာရာကိုအကောင်းမြင်ပေးဖို့စိတ်မပါတော့လောက်အောင်မောပန်းနေတဲ့နေ့တစ်နေ့,sadness
သွားဆရာဝန်ဆီသွားရမှာကိုကလေးလိုပဲကြောက်နေမိတယ်,fear
မျက်နှာလိုမျက်နှာရလုပ်နေတဲ့သူတွေကိုကြည့်ပြီးရင်ထဲမှာအလိုမကျဖြစ်ရတယ်,anger
မီးပျက်နေတာကြာပြီဖြစ်တဲ့အချိန်မှာရုတ်တရက်မီးပြန်လာလို့ပျော်သွားတာ၊,suprise
ကွဲကြေသွားတဲ့အိပ်မက်တွေရဲ့အပိုင်းအစတွေကိုရှောင်ရှားရင်း၊ကြံ့ကြံ့ခံနိုင်ရည်ရဲ့ကြိုးတန်းပေါ်မှာလျှောက်လှမ်းနေခြင်း,neutral
ကိုယ့်ကိုလာပြီးနှောင့်ယှက်နေတဲ့အရာအားလုံးကိုဖျက်ဆီးပစ်ချင်တယ်,anger
ဒီနေ့ငါ့အတွက်အလုပ်တွေအားလုံးကထင်ထားတာထက်ပိုအဆင်ပြေသွားတယ်၊,suprise
FrankSinatraဂုဏ်ပြုပွဲရဲ့စည်းချက်တွေအတိုင်းလွှဲယမ်းနေခြင်း၊'FlyMetotheMoon'ရဲ့အချိန်မရွေးခေတ်မီတဲ့ဆွဲဆောင်မှုကိုခံစားနေရခြင်း,neutral
Selfieအတွက်အကောင်းဆုံးfilterရွေးဖို့တစ်နာရီကုန်သွားတယ်အဲ့ဒီInstagramအလှတရားအတွက်ရုန်းကန်မှုကတကယ့်ကိုအစစ်#Selfieဘုရင်မ#ဆယ်ကျော်သက်ခံစားချက်များ,joy
နှစ်ချုပ်စာအုပ်ဟောင်းရဲ့စာမျက်နှာတွေကိုလှန်လှောကြည့်ရင်း၊အတိတ်ကိုတမ်းတမှုကကျွန်တော့်မျက်နှာပေါ်မှာအပြုံးတွေနဲ့မျက်ရည်တွေကိုခြယ်မှုန်းနေခြင်း,sadness
မင်းကိုထာဝရတန်ဖိုးထားပြီးသစ္စာရှိရှိချစ်သွားမယ်,love
လာမယ့်စာမေးပွဲတွေအတွက်စာကျက်နည်းစနစ်အသစ်တစ်ခုစမ်းသပ်နေပါတယ်ကွဲပြားတဲ့သင်ယူမှုနည်းဗျူဟာတွေကိုစူးစမ်းရှာဖွေနေခြင်း,sadness
မင်းရဲ့ချစ်စနိုးအကြည့်လေးတွေကငါ့ကိုရူးသွပ်စေတယ်,love
လမ်းမှာတိုက်တိုက်ဆိုင်ဆိုင်ဆရာမနဲ့သွားတိုးတာပဲ၊,suprise
လူကြားထဲမှာ ရှိနေပေမဲ့ အရမ်းအထီးကျန်တယ်,sadness
ဟင်!မင်းကဘာလို့ဒီပွဲကိုရောက်နေတာလဲလုံးဝမထင်ထားဘူး၊,suprise
မင်းရဲ့အမောအပန်းတွေကိုငါ့အချစ်တွေနဲ့ဖြေဖျောက်ပေးပါရစေ,love
ဒီနေ့သွားစားတဲ့ဆိုင်ကအစားအသောက်တွေကတကယ်ကိုအနံ့အရသာနဲ့ပြည့်စုံတယ်,neutral
သူတစ်ပါးရဲ့အောင်မြင်မှုကိုကြည့်ပြီးမနာလိုဖြစ်နေတာအောက်တန်းကျတယ်,anger
ညကောင်းကင်ရဲ့အလှတရားကိုအံ့သြတကြီးငေးမောမိပါတယ်,suprise
GunsN'Rosesပွဲမှာတီးခတ်နေခြင်း၊'SweetChildo'Mine'ရဲ့အထင်ကရဂစ်တာသံတွေကညဘက်မှာပဲ့တင်ထပ်နေခြင်း,neutral
ဝမ်းနည်းမှုကဆက်ရှိနေတယ်၊အထီးကျန်မှုရဲ့တိတ်ဆိတ်ငြိမ်သက်မှုထဲကချိုမြိန်ခါးသက်တဲ့တေးသံ,sadness
ကမ္ဘာပျက်မယ့်နေ့ရက်ကိုတွေးပြီးလူတွေတုန်လှုပ်နေကြတယ်,fear
ပျင်းရိငြီးငွေ့မှုကဆက်ရှိနေတယ်၊လျစ်လျူရှုမှုရဲ့ရပ်တန့်နေတဲ့ရေအိုင်,sadness
မျှော်လင့်ချက်ရှိတဲ့မျှော်လင့်ချက်ရဲ့လှိုင်းလုံးတွေကြားထဲကနေလမ်းကြောင်းတစ်ခုရေးဆွဲနေခြင်း၊မစူးစမ်းရသေးတဲ့အိပ်မက်တွေရဲ့ကမ်းခြေတွေဆီသို့ဦးတည်မောင်းနှင်နေတဲ့သင်္ဘောသားတစ်ယောက်,joy
အိမ်မွေးတိရစ္ဆာန်လေးနဲ့မျှဝေခံစားရတဲ့တိတ်ဆိတ်ငြိမ်သက်တဲ့အခိုက်အတန့်ထဲကနူးညံ့ကြင်နာမှု,love
ရယ်မောသံတွေလေထဲမှာပဲ့တင်ထပ်နေတယ်၊စိတ်ဓာတ်ကိုပိုမိုမြင့်မားစေတဲ့ပျော်ရွှင်မှုရဲ့သံပြိုင်သီချင်း,joy
ဘလော့ဂ်ပို့စ်အသစ်တစ်ခုခုပဲတင်လိုက်တယ်ဝင်ကြည့်လိုက်ပါဦး,joy
မင်းမရှိတဲ့ ကမ္ဘာကြီးက အရောင်မရှိတော့သလိုပဲ,sadness
အောင်မြင်မှုရဲ့တောင်ထိပ်တွေကိုဂုဏ်ယူစွာတက်ရောက်နေခြင်း၊စိန်ခေါ်မှုတွေကိုအောင်နိုင်ပြီးအောင်မြင်မှုရဲ့အလံကိုစိုက်ထူနေတဲ့တောင်တက်သမားတစ်ယောက်,joy
အကြိုက်ဆုံးစာအုပ်အကြံပြုချက်တွေကိုအတန်းဖော်တွေနဲ့မျှဝေနေပါတယ်စာအုပ်ကလပ်ငယ်တစ်ခုတည်ဆောက်နေခြင်း,sadness
ကျောင်းပရဟိတအစီအစဉ်တစ်ခုအတွက်အောင်မြင်စွာရန်ပုံငွေရှာဖွေနိုင်ခဲ့ခြင်းလူမှုအသိုင်းအဝိုင်းကိုပြန်လည်ပေးဆပ်ခြင်းရဲ့ပျော်ရွှင်မှု!,joy
စိတ်ပျက်မှုကပေါက်ကွဲထွက်လာတယ်၊စိတ်ခံစားမှုတွေရဲ့မီးတောင်ပေါက်ကွဲမှု,anger
မတရားမှုနဲ့ရက်စက်ကြမ်းကြုတ်မှုကိုမြင်တွေ့ရခြင်းအပေါ်စက်ဆုပ်ရွံရှာမှု,anger
ဝမ်းနည်းပူဆွေးမှုရဲ့သံစုံတီးဝိုင်းထဲမှာ၊မျက်ရည်တိုင်းကတေးသွားတစ်ခု၊ဝမ်းနည်းဖွယ်သံစဉ်တစ်ခုကိုရေးစပ်နေခြင်း,sadness
ဘာကြောင့် ဒီလောက်ထိ ခံစားရလဲ မသိတော့ဘူး,sadness
အတန်းထဲမှာအရှက်ကွဲမှာကိုစိုးရိမ်တဲ့စိတ်ကကြီးမားလွန်းတယ်,fear
လူကြားထဲမှာသိက္ခာချဖို့ကြိုးစားတာကိုလုံးဝလက်မခံနိုင်ဘူး,anger
စက်ဘီးပြိုင်ပွဲတစ်ခုရဲ့အလယ်မှာ၊တာယာပေါက်ကွဲမှုကစက်ဘီးသမားအတွက်စိတ်ပျက်မှုကိုဖြစ်စေတယ်၊သူကမမျှော်လင့်ထားတဲ့အတားအဆီးကိုရဲရင့်စွာကျော်လွှားဖို့ကြိုးစားခြင်း,neutral
ဘဝရဲ့လှပတဲ့အခိုက်အတန့်တွေကိုပြန်တွေးပြီးရင်ထဲမှာနွေးထွေးနေတာ,neutral
အခြေအမြစ်မရှိဘဲလာစွပ်စွဲတော့ရင်ထဲမှာပေါက်ကွဲချင်လာတယ်,anger
နည်းပညာကကျွန်တော်တို့ရဲ့နေထိုင်မှုပုံစံကိုပြောင်းလဲနေပါတယ်,sadness
အမှားတစ်ခုလုပ်မိပြီးအပြစ်ပေးခံရမှာကိုကြောက်နေတယ်,fear
နာနာဘာဝတွေရဲ့ခြောက်လှန့်မှုကိုခံရမှာကိုစိုးရိမ်တယ်,fear
ချစ်ရသူနဲ့အတူနေဝင်ချိန်ဆည်းဆာအလှကိုတိတ်တဆိတ်ကြည့်နေရတဲ့အချိန်,neutral
စိတ်ဓာတ်ကျပြီးအမှောင်ထုထဲကမထွက်နိုင်တော့မှာကိုကြောက်တယ်,fear
အနုပညာဝါသနာရှင်တွေနဲ့အတူလှပတဲ့နံရံဆေးရေးပန်းချီတစ်ခုဖန်တီးနေပါတယ်ပူးပေါင်းဆောင်ရွက်မှုနဲ့ဖန်တီးမှုရဲ့စွမ်းအား!,joy
မင်းရဲ့ဂရုစိုက်မှုတွေကငါ့အတွက်အလွန်အဖိုးတန်ပါတယ်,love
ကျောင်းမှာဓာတ်ပုံကလပ်တစ်ခုစတင်လိုက်တယ်အခိုက်အတန့်တွေကိုဖမ်းယူနေခြင်း၊တစ်ခါရိုက်တစ်ပုံနှုန်းနဲ့!,joy
နွေရာသီရဲ့ခံစားချက်တွေနဲ့ကမ်းခြေနေ့ရက်တွေကိုလွမ်းနေပါတယ်,sadness
ဒီလောက်လှတဲ့နေရာမျိုးကိုရောက်လာရလိမ့်မယ်လို့တစ်ခါမှစိတ်မကူးဖူးဘူး၊အံ့ဩဖို့ကောင်းလိုက်တာ,suprise
မင်းရဲ့ဘေးနားမှာအမြဲတမ်းအားပေးဖော်အဖြစ်ရှိနေမယ်,love
အကြောင်းပြချက်မရှိဘဲအစီအစဉ်တွေအကုန်ဖျက်လိုက်လို့တကယ်စိတ်တိုတယ်,anger
လူအုပ်ကြီးကြားထဲရောက်သွားရင်အသက်ရှူရတာမွန်းကျပ်လာတယ်,fear
အားလုံးက ပုံပြင်တွေလိုပါပဲ၊ အဆုံးသတ်က မလှခဲ့ဘူး,sadness
သူငယ်ချင်းတွေနဲ့တနင်္ဂနွေနေ့လည်စာ,joy
အလုပ်တွေအဆင်မပြေဘဲပျက်စီးကုန်လို့စိတ်တိုစရာကြီး,anger
ဘဝရဲ့ပျော်ပွဲရွှင်ပွဲထဲကပျော်ရွှင်စရာစွန့်စားခန်းတစ်ခု၊လားရထားရယ်မောသံတွေနဲ့သကြားလုံးအိပ်မက်တွေကပျော်ရွှင်ဖွယ်လေထုထဲမှာဝေ့ဝဲနေခြင်း,joy
မြွေတစ်ကောင်လမ်းပေါ်မှာဖြတ်သွားတာမြင်ရင်ခြေဖျားလက်ဖျားအေးစက်သွားတယ်,fear
သူ့ကိုစိတ်ဆိုးအောင်လုပ်မိလိုက်လို့ပြန်တောင်းပန်ဖို့ဝန်လေးနေမိတယ်,neutral
ပျော်ရွှင်စရာသီချင်းတွေကိုနားထောင်ရင်တောင်ဝမ်းနည်းစိတ်ဝင်လာရတဲ့နေ့,neutral
ဒီပိုးဟပ်ကြီးငါ့ဆီပျံလာရင်တော့သေရချင်တာပဲ,fear
ဒီစနေ၊တနင်္ဂနွေသူငယ်ချင်းတွေနဲ့အတူအိပ်ယာဝင်ပွဲကျင်းပနေပါတယ်ရယ်မောခြင်းနဲ့အမှတ်တရတွေရဲ့ညတစ်ညအတွက်ပြင်ဆင်နေခြင်း!,joy
လာမယ့်ပွဲတော်တစ်ခုအတွက်စိတ်လှုပ်ရှားမှုတွေဖြစ်ပေါ်လာခြင်း,joy
လာမယ့်စွန့်စားခန်းတစ်ခုအတွက်စိတ်လှုပ်ရှားမှုတွေဖြစ်ပေါ်လာခြင်း,joy
မင်းကငါ့ရင်ထဲကထာဝရပွင့်လန်းနေမယ့်ပန်းလေးတစ်ပွင့်ပါ,love
အရာရာကိုကိုယ်ပဲအရှုံးပေးနေရတာတကယ်ကိုရင်နာပြီးဒေါသထွက်တယ်,anger
အဝတ်လျှော်ပြီးနေလှန်းထားတဲ့အဝတ်တွေရဲ့အနံ့ကတကယ့်ကိုလန်းဆန်းစေတယ်,neutral
ငါ့ရဲ့စိတ်ရှည်မှုကိုလာပြီးစမ်းသပ်နေတာလားလို့တွေးမိတယ်,anger
ဒီလောက်အရေးကြီးနေတာကိုဆော့ကစားနေကြလို့ဒေါသထွက်မိတယ်,anger
မင်းကငါ့ရဲ့ကမ္ဘာဦးအစကတည်းကသတ်မှတ်ထားတဲ့အချစ်ဦးပါ,love
စကားကိုအကောင်းမပြောဘဲအမြဲတမ်းရွဲ့နေတာကိုအမြင်ကတ်တယ်,
မော်လ်ဒိုက်ရဲ့ကောင်းကင်ပြာရောင်ရေပြင်ပေါ်မှာရွက်လွှင့်နေခြင်း၊လှိုင်းလုံးတိုင်းကပရဒိသုဘုံထဲကတည်ငြိမ်အေးချမ်းမှုရဲ့တီးတိုးသံ,joy
ဟင်...ဒါတကယ်ကြီးဖြစ်နိုင်လို့လား၊အံ့ဩစရာကောင်းလွန်းလို့ရင်တွေခုန်နေပြီ,suprise
မတရားမှုကိုဆန့်ကျင်မရပ်တည်ခဲ့မိတဲ့အတွက်ရှက်ရွံ့မိတဲ့အခိုက်အတန့်,fear
စစ်ပွဲဒဏ်ကြောင့်အိုးအိမ်မဲ့ဖြစ်သွားမှာကိုစိုးရိမ်တယ်,fear
ရေနစ်လုနီးပါးဖြစ်သွားရာကနေကံကောင်းထောက်မစွာလွတ်မြောက်လာတဲ့အခါ,neutral
ငါ့ပိုက်ဆံအိတ်ဘယ်နားထားမိပါလိမ့်ရှာလို့မတွေ့တော့ဘူးစိတ်ပူလိုက်တာ,neutral
မင်းရဲ့ချစ်ခြင်းမေတ္တာတွေကငါ့ကိုအသက်ရှင်ရကျိုးနပ်စေတယ်,love
ကံကြမ္မာကမမျှော်လင့်ဘဲငါ့ဘက်ကိုလှည့်ပြီးပြုံးပြလိုက်သလိုမျိုးခံစားရတယ်,suprise
မင်းကငါ့ရဲ့ဒီကမ္ဘာပေါ်မှာအလှပဆုံးသောအမှန်တရားပဲ,love
မိသားစုပြန်လည်ဆုံစည်းပွဲအတွင်းမျှဝေခံစားခဲ့ရတဲ့ရယ်မောသံတွေအတွက်ရင်ထဲကကျေးဇူးတင်ခြင်း,love
ရုပ်ရှင်ကောင်းတစ်ကားနဲ့နွေးထွေးတဲ့ညနေခင်း,joy
LadyGagaပွဲရဲ့မီးမောင်းထိုးမှုအောက်မှာ၊ဝတ်စုံပြောင်းလဲမှုတိုင်းကဖန်တီးမှုနဲ့အနုပညာရဲ့ပုံစံပြောင်းလဲမှုတစ်ခု,suprise
မျက်စိရှေ့မှာမြင်နေရတဲ့မြင်ကွင်းကတကယ့်ကိုအံ့မခန်းအံ့ဩစရာအလှတရားပဲ,suprise
ပြောရက်လိုက်တာဆိုပြီးမျက်ရည်ကျမတတ်ဒေါသထွက်ရတဲ့နေ့,anger
အထီးကျန်မှုရဲ့သဲကန္တာရထဲမှာလှည့်လည်သွားလာနေခြင်း၊ခြေလှမ်းတိုင်းကလေးလံတဲ့သက်ပြင်းချသံ၊ချိတ်ဆက်မှုရဲ့တံလျှပ်တွေကတောက်ပနေပေမယ့်ဘယ်တော့မှအကောင်အထည်မပေါ်ခြင်း,sadness
လူတွေရဲ့အပြောအဆိုတွေကြောင့်စိတ်ဒဏ်ရာရပြီးဝမ်းနည်းပက်လက်ဖြစ်ရတဲ့နေ့,neutral
စီးပွားရေးပျက်စီးပြီးလမ်းဘေးရောက်သွားမှာကိုကြောက်တယ်,fear
ပြန်ပေးဆွဲခံရရင်ဘယ်သူမှလာမကယ်နိုင်မှာကိုပူပန်တယ်,fear
အမေဇုန်မိုးသစ်တောရဲ့အလယ်မှာ၊တောရိုင်းတိရစ္ဆာန်တွေရဲ့သံစုံတီးဝိုင်းကသဘာဝတရားရဲ့အံ့ဖွယ်ရာတွေရဲ့တီးဝိုင်းတစ်ခုကိုဖန်တီးနေခြင်း,suprise
အိပ်မက်တွေက ပျက်စီးသွားပြီ,sadness
ကျယ်ပြန့်တဲ့သတင်းအချက်အလက်ပင်လယ်ထဲမှာပျောက်ဆုံးနေခြင်း၊ဒစ်ဂျစ်တယ်သမုဒ္ဒရာထဲကလျစ်လျူရှုထားတဲ့လှိုင်းလုံးတစ်ခု,sadness
အောင်မြင်တဲ့ထုတ်ကုန်မိတ်ဆက်ပွဲတစ်ခုရဲ့အလွန်အမင်းပျော်ရွှင်မှု,joy
စူးစမ်းလိုစိတ်ကမသိသေးတဲ့အရာတွေကိုစူးစမ်းရှာဖွေဖို့တွန်းအားပေးနေခြင်း၊မရောက်ဖူးသေးတဲ့နယ်မြေတွေထဲကဗဟုသုတရှာဖွေသူတစ်ယောက်,suprise
