row_number,text,current_label,suggested_label,confidence,second_best_label,second_best_confidence
1164,ဘာအနှောင်အဖွဲ့မှ မရှိဘူး,neutral,anger,0.3280981085390023,sadness,0.13186991842184986
997,အတိတ်က အကြောင်းတွေကို တွေးပြီး ပူမနေတော့ဘူး,neutral,joy,0.23631550710123406,love,0.2165815226066699
2900,စိတ်ကူးစိတ်သန်းရဲ့ကြယ်တံခွန်လို၊ဖန်တီးမှုရဲ့ကောင်းကင်ထဲမှာဖြတ်သန်းသွားခြင်း၊ထက်မြက်မှုရဲ့ခြေရာတွေကိုချန်ထားခဲ့ခြင်း,surprise,joy,0.4222739173882796,neutral,0.15315367827408632
327,မင်းမျက်နှာကို လုံးဝ မမြင်ချင်ဘူး,anger,love,0.5835526794233181,anger,0.1299106335592626
1768,မိုးပေါ်မှာသက်တံအကြီးကြီးနှစ်ထပ်တောင်ထွက်နေတာပါလား၊,surprise,neutral,0.2644054044154185,joy,0.24770726720069178
2357,ဒီလိုပြဿနာမျိုးကတော့ငါ့အတွက်အေးဆေးပါဖြေရှင်းနိုင်ပါတယ်,neutral,joy,0.19140606768098378,surprise,0.1618634708868917
2142,အတန်းထဲမှာအရှက်ကွဲမှာကိုစိုးရိမ်တဲ့စိတ်ကကြီးမားလွန်းတယ်,fear,neutral,0.21499165348600635,sadness,0.18412974832410725
2867,ဒီကလေးကဘယ်အချိန်ကတည်းကလမ်းလျှောက်တတ်သွားတာလဲ၊,surprise,neutral,0.2570248166085595,anger,0.14466790786446934
1716,KatyPerryဖျော်ဖြေပွဲမှာစက္ကူစတွေနဲ့စိုရွှဲနေခြင်း၊ညကောင်းကင်ကိုမီးညှိပေးတဲ့အရောင်အသွေးစုံလင်တဲ့ကမ္ဘာ့ရုပ်စုံကြည့်မှန်,surprise,neutral,0.2595479981175365,sadness,0.15978836115931472
180,ရင်ထဲ ငြိမ်းချမ်းသွားတာပဲ,neutral,fear,0.4636801255492703,joy,0.1410446680719156
1245,ဘာကြောင့်မှန်းမသိဘဲ မျက်ရည်ကျမိတယ်,sadness,fear,0.3913942435108891,sadness,0.1317190337322887
2808,ကိုယ့်ကိုယ်ကိုယ်ယုံကြည်မှုတွေပျောက်ဆုံးပြီးလမ်းပျောက်နေသလိုခံစားနေရတယ်,sadness,fear,0.2887865883697197,neutral,0.19196979971011957
1098,ဘာမှ တွေးမနေတော့ဘူး,neutral,anger,0.4466140983999295,fear,0.14300457372595446
337,စိတ်ဓာတ်တွေ ပြိုလဲသွားတဲ့အခါ,sadness,neutral,0.45301700217851215,surprise,0.1400842198815201
851,ဘာလုပ်လုပ် အလွဲလွဲအချော်ချော်တွေ,anger,neutral,0.40275844410608197,anger,0.13213767716045038
2587,ချစ်စရာကောင်းတဲ့ကယ်ဆယ်ထားတဲ့ခွေးပေါက်လေးအတွက်အလွန်အမင်းချစ်ခင်မြတ်နိုးမှုတွေပြည့်လျှံနေပါတယ်!🐶,love,joy,0.30719927660980506,neutral,0.185931550551366
1638,ငါ့ရဲ့အားနည်းချက်ကိုသူတို့သိသွားရင်ဒုက္ခရောက်လိမ့်မယ်,fear,neutral,0.24826615773571484,joy,0.14837513866052315
542,နောက်တစ်ခါ လာမပြောနဲ့,anger,neutral,0.2693511678865162,sadness,0.20749003794137036
1096,အကောင်းဆုံး အချိန်,joy,neutral,0.21884996837360407,surprise,0.19985794161178655
2181,ရေနစ်လုနီးပါးဖြစ်သွားရာကနေကံကောင်းထောက်မစွာလွတ်မြောက်လာတဲ့အခါ,neutral,sadness,0.20635324340506134,anger,0.1583692370377663
1420,ပေါ့ပေါ့ပါးပါးအငွေ့အသက်နဲ့နေ့တစ်နေ့ကိုဖြတ်သန်းနေခြင်း၊ဘဝရဲ့အရေးမပါတဲ့အရာတွေကိုလျစ်လျူရှုထားခြင်း,sadness,neutral,0.2941128530691602,joy,0.186569452587955
2383,ပိုးစုန်းကြူးတွေနဲ့ပြည့်နေတဲ့လယ်ကွင်းတစ်ခုရဲ့အခြားကမ္ဘာဆန်တဲ့အလှတရားကြောင့်စွဲလန်းမိပါတယ်,surprise,neutral,0.2796435377717816,joy,0.20918853857768202
1453,မိုးအုံ့နေပြီးလေအေးလေးတွေတိုက်နေတာမြင်ရင်စိတ်ထဲမှာလွမ်းသလိုလိုဖြစ်ရတယ်,neutral,fear,0.33454925132629765,sadness,0.21733006420641215
2602,နောက်ကျနေပြီအချိန်မှီရောက်ပါ့မလားမသိဘူးရင်တထိတ်ထိတ်ပဲ,neutral,fear,0.3943664513515927,anger,0.15031674118089952
2405,သစ္စာဖောက်မှု၊ယုံကြည်မှုရဲ့ဥယျာဉ်ထဲမှာတွားသွားနေတဲ့အဆိပ်ရှိတဲ့မြွေ၊အမြစ်တွေကိုအဆိပ်ခတ်ခြင်း,sadness,anger,0.32201311334189164,fear,0.1341297774528843
3035,သူ့ရဲ့နွေးထွေးတဲ့လက်ဆောင်လေးကြောင့်တစ်နေ့တာလုံးအံ့ဩဝမ်းသာမှုတွေနဲ့ပြည့်နှက်သွားတယ်,surprise,neutral,0.29537197897130046,joy,0.2276556326937685
442,စကားတောင် မပီတော့ဘူး,fear,anger,0.2956588808094998,sadness,0.23294458563755788
1497,ချောမွေ့တဲ့စကားပြောဆိုမှုနဲ့ကိုယ့်crushကိုစွဲဆောင်ဖို့ကြိုးစားခဲ့တယ်ကိုယ့်သောက်စရာဖိတ်ကျသွားတာနဲ့အဆုံးသတ်ခဲ့တယ်ချောမွေ့မှုအဆင့်-မရှိ,fear,anger,0.3778399820914192,neutral,0.15429717737383788
2762,စဉ်ဆက်မပြတ်နည်းပညာချို့ယွင်းမှုတွေနဲ့ကံဆိုးမှုဆက်တိုက်ကြုံတွေ့နေရခြင်းနည်းပညာပြဿနာတွေအများကြီး!,anger,sadness,0.41357514304016435,anger,0.1341127115221239
431,ဘဝမှာ ဘာကိုမှ ထပ်ပြီး မတောင်းတတော့ဘဲ အခုရှိနေတဲ့ အခြေအနေလေးအပေါ်မှာတင် အပြည့်အဝ ကျေနပ်နေတာ,joy,neutral,0.38055386502530714,anger,0.15004892337374057
2869,ငါက အမြဲတမ်း အပိုလူပဲ,sadness,anger,0.3026506408770142,joy,0.19480823542547354
416,ကလေးတွေတွေ့လို့ ပျော်တယ်,joy,fear,0.25891936150170664,anger,0.21089488296728914
2396,ဘာမှအကြောင်းမရှိဘဲစိတ်ထဲမှာဝမ်းနည်းသလိုလိုဖြစ်ပြီးငိုချင်နေတယ်,neutral,sadness,0.45224434916325773,neutral,0.134328717039943
2930,အထူးကြေညာချက်တစ်ခုကိုစောင့်မျှော်နေချိန်မှာစိတ်လှုပ်ရှားမှုတွေဖြစ်ပေါ်လာခြင်း,joy,sadness,0.3302492671677969,neutral,0.17924618781151158
2824,ပီထရာရဲ့ဗိသုကာအံ့ဖွယ်ရာတွေကြောင့်အံ့သြမိခြင်း၊ကျောက်တုံးတိုင်းကရှေးဟောင်းယဉ်ကျေးမှုတစ်ခုရဲ့ပုံပြင်တွေကိုပြောပြနေခြင်း,surprise,neutral,0.2562864378869285,joy,0.1873226073431918
432,အရာရာတိုင်း ပျက်စီးဆုံးရှုံးသွားပြီး ဘာမှမရှိတော့တဲ့ ဘဝကို ရောက်သွားမှာကို တွေးပြီး သွေးပျက်နေမိတယ်,fear,sadness,0.28722357479750943,anger,0.1814212129234566
773,ကြောက်စိတ်က ငယ်ထိပ်ရောက်တယ်,fear,joy,0.2765187226977979,sadness,0.21991153497163016
1796,ဒီနေရာကမြေတိုက်ခန်းကခြောက်ခြားစရာအကောင်းဆုံးပဲ,fear,joy,0.2584085890382757,surprise,0.16966729277097256
1832,သူ့ရဲ့သတင်းစကားကိုမျှော်နေမိတာဖုန်းသံမြည်တိုင်းသူများလားလို့ရင်ခုန်ရတယ်,neutral,surprise,0.22653964225895148,fear,0.21047148981363248
3072,ညရဲ့သံစုံတီးဝိုင်းထဲမှာပျောက်ဆုံးနေခြင်း၊လေလွင့်လိုစိတ်နဲ့လရောင်အောက်ကအိပ်မက်တွေရဲ့ပုံပြင်တွေကိုတီးတိုးပြောပြတဲ့လရောင်အောက်ကတေးသံ,joy,surprise,0.20079029262240972,anger,0.17375277364976316
2817,သူ့ရဲ့ရယ်စရာဟာသတွေကြောင့်တနေကုန်ပျော်ရွှင်စရာဖြစ်ခဲ့ရတယ်,neutral,joy,0.263108312879916,anger,0.2039576428948433
254,ကြည်နူးစရာလေး,joy,fear,0.28725710132858867,anger,0.2376043117649871
215,စိတ်လှုပ်ရှားစရာ ကောင်းလိုက်တာ,joy,fear,0.28725710132858867,anger,0.2376043117649871
539,ပျော်စရာကြီး,joy,fear,0.28725710132858867,anger,0.2376043117649871
496,ပျော်စရာကြီးပဲ,joy,fear,0.28725710132858867,anger,0.2376043117649871
196,ပျော်ရွှင်စရာ,joy,fear,0.28725710132858867,anger,0.2376043117649871
2019,ပြတင်းပေါက်မှန်ပေါ်ကမိုးစက်တွေရဲ့စည်းချက်ထဲမှာတည်ငြိမ်အေးချမ်းမှုကိုရှာဖွေတွေ့ရှိပါတယ်,joy,neutral,0.23393341212895793,sadness,0.16364847678736105
3055,အရေးကြီးတဲ့အစည်းအဝေးတစ်ခုသွားရာလမ်းမှာတာယာပြားသွားတယ်ဆိုးရွားတဲ့အဖြစ်အပျက်တွေဆက်တိုက်ဖြစ်တာပြောစမ်းပါ,anger,sadness,0.22389152904009682,joy,0.19780637242528376
931,တိတ်ဆိတ်လွန်းတဲ့ ညက ပိုပြီး ကြောက်ဖို့ကောင်းတယ်,fear,neutral,0.26066446645527935,joy,0.16502109604499704
2255,ပွဲခင်းထဲမှာကလေးပျောက်သွားမှာကိုမိဘတိုင်းကြောက်ကြတယ်,fear,neutral,0.2532263331871786,joy,0.16663417387033255
2382,အဆောက်အဦးအမြင့်ကြီးပေါ်ကနေအောက်ကိုငုံ့ကြည့်ဖို့ကြောက်တယ်,fear,anger,0.34222349833943244,fear,0.1369760587420915
1097,ဒီနေ့ ဖြတ်သန်းရတဲ့ အချိန်တိုင်းက တန်ဖိုးရှိလွန်းတယ်,joy,neutral,0.4553583805603609,joy,0.1369968532064023
233,စိတ်အေးလက်အေး ရှိတယ်,neutral,joy,0.22274669325034382,surprise,0.21478435052815797
2300,မိုးရွာတဲ့နေ့တွေကနွေးထွေးတဲ့စောင်တွေနဲ့ပူပူနွေးနွေးကိုကိုးသောက်ဖို့တောင်းဆိုနေသလိုပါပဲ,joy,fear,0.22479532090974233,anger,0.1505086557215698
2626,မင်းကတ်ကြေးကိုဘယ်လိုတောင်သုံးလိုက်တာလဲတစ်ခါတည်းနဲ့ကွက်တိပဲ၊,surprise,love,0.2941668268711786,sadness,0.17813646011946968
524,အလုပ်ထဲ မှားမှာကို စိုးရိမ်တယ်,fear,anger,0.3365151282410932,joy,0.23190601886942747
474,ဘာပြိုင်ဆိုင်မှုမှ မရှိတဲ့ နေရာလေးမှာ နေချင်တယ်,neutral,sadness,0.30138364570108955,anger,0.24777611062941252
2552,Keukenhofရဲ့ကျူးလစ်ပန်းခင်းတွေကြားထဲမှာ၊စိတ်ဝိညာဉ်ကိုနွေဦးရာသီပျော်ရွှင်မှုနဲ့ခြယ်မှုန်းတဲ့အရောင်အသွေးတွေရဲ့ကော်ဇောတစ်ခု,joy,neutral,0.30174176878135156,sadness,0.1550519096978926
1178,လူတကာနဲ့ မတူမှာကို ကြောက်တယ်,fear,neutral,0.2401277046042595,joy,0.213527708640934
2746,တောမီးတွေကူးစက်လာတာမြင်ပြီးရွာသားတွေထွက်ပြေးနေကြတယ်,fear,anger,0.259454316541227,joy,0.14588651267103814
2693,သူတစ်ပါးကိုလှည့်စားပြီးအကျိုးအမြတ်ယူတာကိုလုံးဝမုန်းတယ်,anger,joy,0.30134986159645405,neutral,0.1401883888056351
1533,ဘာမှ မရှိတော့ဘူး,sadness,anger,0.5407348860571912,sadness,0.13829283199112447
1950,ဖက်ရှင်နယ်ပယ်ထဲမှာ၊ဒီဇိုင်နာကပုံပြင်တစ်ပုဒ်ပြောပြတဲ့collectionတစ်ခုကိုဖော်ထုတ်ပြသပြီး၊ဖန်တီးမှုရဲ့ပြေးလမ်းပေါ်မှာဆန်းသစ်မှုနဲ့ရိုးရာဓလေ့ကိုရောစပ်ခြင်း,neutral,joy,0.34137425804387955,surprise,0.1602947597033871
278,စိတ်ကျေနပ်စရာပဲ,neutral,joy,0.38753464046148606,neutral,0.13845075193417633
1381,ကြည်လင်တဲ့မီးဆိုင်းတွေအောက်ကကပွဲခန်းမအကရဲ့ကျက်သရေရှိမှုကြောင့်စွဲလန်းမိပါတယ်,neutral,fear,0.2666430075030857,joy,0.22021803825311514
1486,ရင်ထဲမှာမွန်းကြပ်နေပေမဲ့ဘာကြောင့်လဲဆိုတာကိုဘယ်သူ့ကိုမှရှင်းမပြတတ်တော့ဘူး,sadness,fear,0.29409623925811434,sadness,0.13933445614130938
914,ညနေခင်းက သာယာတယ်,neutral,joy,0.4170664397250121,neutral,0.13953993820226895
274,ကြည်နူးစရာ နေ့ရက်,joy,anger,0.20621380219923074,sadness,0.17714171383057561
686,ဝမ်းမြောက်,joy,sadness,0.3393476157291287,anger,0.16566409348882438
490,ဝမ်းသာလွန်းလို့,joy,sadness,0.3393476157291287,anger,0.16566409348882438
2993,အတိတ်ကိုပြန်လည်သုံးသပ်ပြီးအနာဂတ်ကိုမျှော်ကြည့်နေပါတယ်,joy,neutral,0.26579825639037835,fear,0.1630032728519904
2117,လာမယ့်စာမေးပွဲတွေအတွက်စာကျက်နည်းစနစ်အသစ်တစ်ခုစမ်းသပ်နေပါတယ်ကွဲပြားတဲ့သင်ယူမှုနည်းဗျူဟာတွေကိုစူးစမ်းရှာဖွေနေခြင်း,sadness,joy,0.27525264573926783,anger,0.1907323054129061
3051,သူ့ရဲ့ပြောဆိုပုံကရိုင်းစိုင်းလွန်းလို့တကယ့်ကိုစိတ်ပျက်ဖို့ကောင်းတယ်,neutral,anger,0.2758899540544022,surprise,0.16569752275138194
39,တောင်းပန်လည်း မရတော့ဘူး,anger,neutral,0.24754476637631956,sadness,0.18378137438762812
283,ရင်ထဲအေး,joy,fear,0.4636801255492703,joy,0.1410446680719156
386,ရင်ထဲ နွေးထွေး,joy,fear,0.4636801255492703,joy,0.1410446680719156
1210,ကိုယ့်အပေါ်မကောင်းတဲ့သူတွေကိုပြန်ပြီးကလဲ့စားချေချင်စိတ်ပေါက်တယ်,anger,joy,0.2908086948354924,neutral,0.2052358231154899
465,နားမလည်တဲ့ လူတွေ,anger,neutral,0.20866287245721912,sadness,0.19969229013782083
101,နားမလည်ဘူးလား,anger,neutral,0.20866287245721912,sadness,0.19969229013782083
1026,ရင်ခုန်ကြည်နူး,joy,fear,0.4489561586320439,neutral,0.149915338564479
1233,မမျှော်လင့်ထားတဲ့ကူညီမှုတစ်ခုကြောင့်အခက်အခဲအားလုံးချက်ချင်းပြေလည်သွားခဲ့ပြီ,surprise,neutral,0.33910683132260033,sadness,0.2171616049285234
307,ရင်ထဲမှာ ဟာလာဟင်းလင်း ဖြစ်သွားတယ်,sadness,neutral,0.21526671062627786,joy,0.2065423477230155
2509,မတရားအနိုင်ကျင့်ခံရတဲ့အဖြစ်အပျက်ကိုပြန်တွေးရင်သွေးဆူတယ်,anger,neutral,0.3277206449627262,joy,0.2072520983032585
2014,ပထမဆုံးနှင်းပွင့်လေးကျဆင်းလာချိန်မှာ၊ဆောင်းရာသီဝါသနာရှင်ကနှင်းဖုံးရှုခင်းတွေရဲ့မှော်ဆန်မှုကိုမျှော်လင့်ရင်း၊နှင်းခဲပျော်ရွှင်မှုတွေရဲ့ရာသီတစ်ခုအတွက်စိတ်အားထက်သန်စွာပြင်ဆင်နေခြင်း,neutral,joy,0.4822092661518069,neutral,0.1423181756139182
3014,ဟိုးအရင်ကဖြတ်သန်းခဲ့တဲ့အမှတ်တရဟောင်းတွေကိုသတိရမိတယ်,neutral,fear,0.42051204063567055,neutral,0.1423641524258515
296,ပြောလို့ကိုမရဘူး,anger,neutral,0.28567769676726434,fear,0.26626817511495104
129,ကြည့်မရဘူး,anger,neutral,0.28567769676726434,fear,0.26626817511495104
2856,ကျိုတိုရဲ့သမိုင်းဝင်လမ်းတွေတစ်လျှောက်လှည့်လည်သွားလာနေခြင်း၊ခြေလှမ်းတိုင်းကဂျပန်ရဲ့ရိုးရာဓလေ့တွေရဲ့နှလုံးသားဆီသို့ခရီးစဉ်တစ်ခု,surprise,joy,0.26325548028553,neutral,0.1860189685378217
2307,စည်ကားနေတဲ့ဈေးတစ်ခုရဲ့အနှစ်သာရကိုဖမ်းယူနေခြင်း၊ဓာတ်ပုံဆရာကအခိုက်အတန့်တွေကိုအချိန်ထဲမှာအေးခဲစေပြီး၊ဖရိမ်တိုင်းကထူးခြားပြီးတက်ကြွတဲ့ပုံပြင်တစ်ပုဒ်ပြောပြနေခြင်း,surprise,joy,0.250463998141327,neutral,0.18023248361013142
3034,နောက်ဆုံးထွက်webseriesကိုstreamingကြည့်ရှုနေခြင်း၊ကြည့်ရှုသူကဇာတ်ကောင်တွေရဲ့ခရီးစဉ်ထဲမှာနစ်မြုပ်နေပြီး၊ချိတ်ဆက်မှုနဲ့စာနာမှုခံစားချက်ကိုခံစားနေရခြင်း,neutral,sadness,0.23676711441881856,joy,0.2313432578970205
33,အချိန်ကုန်တယ်,anger,fear,0.2788159344425841,sadness,0.16699365809026925
2398,အလုပ်ကနေအထုတ်ခံရရင်ဘယ်လိုရှေ့ဆက်ရမလဲမသိတော့ဘူး,fear,love,0.22911660804451092,sadness,0.22396703528531497
1217,ဘာလို့ ငါ့ကိုမှ ရွေးပြီး ရက်စက်ရတာလဲ,sadness,neutral,0.4393010969493333,sadness,0.14299223995980165
195,သူတစ်ပါးကို ကူညီလိုက်ရလို့ စိတ်ထဲ ကြည်နူးပီတိဖြစ်ရတယ်,joy,neutral,0.3620035678334101,surprise,0.15269550532542076
2280,သူကငါ့ကိုနားလည်ပေးနိုင်တဲ့တစ်ဦးတည်းသောလူသားပဲ,neutral,love,0.284712069327168,sadness,0.1595499717159616
2106,အရာရာကိုအကောင်းမြင်ပေးဖို့စိတ်မပါတော့လောက်အောင်မောပန်းနေတဲ့နေ့တစ်နေ့,sadness,neutral,0.3367099495714278,joy,0.17145613082600805
8,အေးချမ်းမှုအပြည့်,neutral,joy,0.367447840694221,anger,0.27533738342774466
874,စိတ်ပူစရာတွေကို လွှတ်ချလိုက်နိုင်ပြီ,neutral,fear,0.28725710132858867,anger,0.2376043117649871
242,စိတ်ချမ်းသာစရာ,neutral,fear,0.28725710132858867,anger,0.2376043117649871
353,စိတ်ချမ်းမြေ့စရာ,neutral,fear,0.28725710132858867,anger,0.2376043117649871
512,ဘာပူစရာ ရှိလဲ,neutral,fear,0.28725710132858867,anger,0.2376043117649871
2170,လာမယ့်စွန့်စားခန်းတစ်ခုအတွက်စိတ်လှုပ်ရှားမှုတွေဖြစ်ပေါ်လာခြင်း,joy,surprise,0.2168652608622794,neutral,0.21679418030398181
887,ပုန်းနေလိုက်မယ်,fear,surprise,0.24914141611921092,neutral,0.23000191644347526
1099,ကြောက်လို့ သေတော့မယ်,fear,surprise,0.24914141611921092,neutral,0.23000191644347526
694,တစ်ယောက်တည်း မနေရဲဘူး,fear,neutral,0.3449915459752664,joy,0.14755906578519523
3009,မျှော်လင့်ချက်တွေတစ်ခုပြီးတစ်ခုပျက်သုဉ်းသွားတဲ့နောက်မှာဗလာဟောင်းလောင်းပဲကျန်ခဲ့တယ်,sadness,neutral,0.3185381686507004,joy,0.2135660362950756
630,တံခါးသံကြီးကလည်း,fear,neutral,0.30547132881923295,fear,0.1442304415190159
510,ပျော်ရွှင်မှု အစ,joy,neutral,0.25116545416798514,fear,0.23543752388246753
516,လာပြီး မအော်နဲ့,anger,neutral,0.21921434852679134,fear,0.1818568471653067
2282,သမိုင်းဆိုင်ရာဟောပြောပွဲတစ်ခုတက်ရောက်ခဲ့တယ်၊အတိတ်ကသင်ခန်းစာတွေကြောင့်အမြဲတမ်းစွဲလန်းမိတယ်သင်ယူခြင်းကတစ်သက်တာစွန့်စားခန်း#သမိုင်းဟောပြောပွဲ#အကြီးတန်းသင်ယူခြင်း,surprise,joy,0.2679975682358881,fear,0.1455625535857792
2609,စိတ်ကျန်းမာရေးရဲ့အရေးပါပုံကိုပြန်လည်သုံးသပ်နေပါတယ်,joy,sadness,0.24127685747405114,neutral,0.18029064892001323
2362,အနုပညာရှင်တစ်ယောက်ရဲ့တိတ်ဆိတ်ငြိမ်သက်မှုထဲကအနုပညာဖန်တီးမှုပေါက်ကွဲထွက်ခြင်း,neutral,joy,0.24907385199611223,surprise,0.1911053373122452
2667,သူများတွေအောင်မြင်နေတာမြင်ရင်ငါလည်းပိုကြိုးစားရမယ်ဆိုပြီးအားကျမိတယ်,neutral,joy,0.22020785553961897,fear,0.1469728246017556
2519,ကွယ်လွန်သူတွေရဲ့ဝိညာဉ်ကဒီအခန်းထဲမှာရှိနေသလိုပဲ,fear,sadness,0.2086469585570032,surprise,0.1682861463991398
2920,ကြယ်တွေစုံတဲ့ညကောင်းကင်အောက်မှာဘဝရဲ့လျှို့ဝှက်ဆန်းကြယ်မှုတွေကိုစဉ်းစားတွေးတောနေပါတယ်,neutral,joy,0.2711543412939836,surprise,0.17957897303687514
2412,ချစ်သူကသစ္စာဖောက်သွားမှာကိုအမြဲတမ်းသံသယစိတ်နဲ့ကြောက်နေမိတယ်,fear,anger,0.24425150080544136,joy,0.15552930219711045
588,အရာရာကို မေ့ပစ်ချင်တယ်,sadness,anger,0.6332261286304538,sadness,0.14576453127002967
1626,အကူအညီမဲ့မှုကကျွန်တော့်ကိုဝါးမြိုသွားတယ်၊ပြဿနာပင်လယ်ထဲမှာနစ်မြုပ်နေတယ်,fear,neutral,0.2574174960919276,fear,0.14577497581612145
149,ဒီအခြေအနေကြီးကနေ လွတ်မြောက်ချင်ပြီ,fear,neutral,0.2354843198127414,anger,0.18872240150688366
62,အပူပင်ကင်းလို့ ပျော်တယ်,joy,fear,0.24318168012777158,surprise,0.1876785173550423
90,အမှောင်ထဲက ခြေသံတွေကို ကြားနေရသလိုပဲ,fear,anger,0.2435738944499474,neutral,0.20463429907161626
1643,ဒီလိုဖျော်ဖြေပွဲမျိုးတစ်သက်နဲ့တစ်ကိုယ်တစ်ခါမှမကြည့်ဖူးဘူးဆန်းသစ်တယ်၊,surprise,joy,0.29008698286659707,neutral,0.28841954085401617
1208,ကိုယ့်ကိုလာပြီးနှိမ်ချဆက်ဆံတာကိုဘယ်တော့မှမမေ့ဘူး,anger,love,0.22922085557130142,sadness,0.2212216565477898
2788,အကြံဉာဏ်သစ်တွေခေါင်းထဲကိုဒုန်းကနဲရောက်ရှိလာတဲ့အချိန်,neutral,sadness,0.17887917019294272,joy,0.17586643394713203
1230,အိပ်မက်တွေရဲ့တောင်ပံတွေပေါ်မှာပျံသန်းနေတဲ့လွတ်လပ်တဲ့စိတ်ဓာတ်၊အဆုံးမဲ့ဖြစ်နိုင်ခြေတွေရဲ့ကောင်းကင်ပြာထဲမှာလွတ်လပ်မှုရဲ့ခြေရာတွေကိုချန်ထားခဲ့ခြင်း,joy,neutral,0.3515312891319026,joy,0.14712373825621727
1727,အိပ်မက်တွေရဲ့တောင်ပံတွေပေါ်မှာပျံသန်းနေတဲ့လွတ်လပ်တဲ့စိတ်ဓာတ်၊အဆုံးမဲ့ဖြစ်နိုင်ခြေတွေရဲ့ကောင်းကင်ပြာထဲမှာလွတ်လပ်မှုရဲ့ခြေရာတွေကိုချန်ထားခဲ့ခြင်း,joy,neutral,0.3515312891319026,joy,0.14712373825621727
1170,အပျော်တွေ ကူးစက်တယ်,joy,anger,0.2933432220206815,fear,0.16970468512719986
878,သောက်ဖတ်ကိုမလုပ်တာ,anger,fear,0.3231775758761962,neutral,0.22617589263018872
1375,ငါ့အိတ်ကပ်ထဲမှာပိုက်ဆံအကြွေတွေရှိနေသေးတယ်ပဲ၊,surprise,joy,0.3804503501442732,surprise,0.14791453724658235
1383,သည်းထိတ်ရင်ဖိုရုပ်ရှင်တစ်ကားကြည့်ပြီးနောက်ကြောက်ရွံ့မှုခံစားရပါတယ်,fear,joy,0.4329086732839124,fear,0.14804221643611531
1961,ကျောင်းစကားရည်လုအသင်းဝင်ရောက်ခဲ့တယ်စကားလုံးတွေကကျွန်တော့်ရဲ့လက်နက်တွေ၊စစ်ပွဲအတွက်အသင့်ပဲ!,joy,sadness,0.19651448317065637,love,0.16055131445627802
2729,စကားမပြောနိုင်တော့တဲ့အခြေအနေမျိုးရောက်မှာကိုကြောက်တယ်,fear,neutral,0.2820256543001306,anger,0.21940416433026275
2976,ခံစားချက်တွေက သေဆုံးနေသလိုပဲ,sadness,fear,0.3528271716799748,sadness,0.14845824034319813
2919,လတ်လတ်ဆတ်ဆတ်ဖုတ်ထားတဲ့ပေါင်မုန့်ရဲ့ရနံ့ကိုပွေ့ဖက်ခြင်း၊အိမ်တွင်းစားဖိုမှူးကမုန့်ဖုတ်အနုပညာထဲမှာပျော်ရွှင်မှုကိုရှာဖွေတွေ့ရှိပြီး၊ချစ်ခင်ရသူတွေအတွက်အရသာရှိတဲ့အမှတ်တရတွေကိုဖန်တီးခြင်း,neutral,joy,0.25439661055593266,neutral,0.14849932392905765
395,လူကို အထင်မသေးနဲ့,anger,fear,0.41251413990107333,neutral,0.1636703123066578
2054,စိတ်ဓာတ်တွေအောက်ခြေအထိထိုးဆင်းသွားပြီးပြန်ရုန်းထွက်ဖို့အင်အားမရှိတဲ့နေ့,neutral,sadness,0.2542709210296867,neutral,0.14880590630604382
2177,မော်လ်ဒိုက်ရဲ့ကောင်းကင်ပြာရောင်ရေပြင်ပေါ်မှာရွက်လွှင့်နေခြင်း၊လှိုင်းလုံးတိုင်းကပရဒိသုဘုံထဲကတည်ငြိမ်အေးချမ်းမှုရဲ့တီးတိုးသံ,joy,love,0.23271469406360462,surprise,0.1891676867408903
2937,ရုပ်ရှင်creditတွေလည်ပတ်နေချိန်မှာ၊ကြည့်ရှုသူကအံ့သြမှုနဲ့စဉ်းစားတွေးတောမှုရောနှောမှုကိုခံစားရတယ်၊ဇာတ်လမ်းထဲမှာရက်ယှက်ထားတဲ့ပိုမိုနက်ရှိုင်းတဲ့အဓိပ္ပါယ်တွေကိုစဉ်းစားတွေးတောနေခြင်း,neutral,joy,0.19324833827731983,sadness,0.17801255460300178
2834,သူတစ်ပါးရဲ့အောင်မြင်မှုကိုကြည့်ပြီးမနာလိုစိတ်အနည်းငယ်ဝင်မိသွားတယ်,neutral,sadness,0.2005031075865356,joy,0.19023708581646986
2002,သူငယ်ချင်းဟောင်းကြီးနဲ့မမျှော်လင့်ဘဲလမ်းမှာဆုံရလို့ဝမ်းသာလိုက်တာ,neutral,joy,0.28044307761903714,sadness,0.17954474565217213
1057,ဘာအနှောင့်အဖွဲ့မှမရှိတဲ့ ကိုယ်ပိုင်အချိန်လေး,neutral,anger,0.2888354438774926,sadness,0.15548706089428085
775,စိတ်အေးချမ်းစွာ အိပ်စက်ပါပြီ,neutral,anger,0.3445951899008974,neutral,0.15008693910507906
1338,အတင်းအဖျင်းသတင်းတွေကြောင့်နာမည်ပျက်မှာကိုကြောက်တယ်,fear,anger,0.2110045749192593,surprise,0.19145645590035912
1124,ပျော်လွန်းလို့ ရင်ထဲမှာ လိပ်ပြာလေးတွေ ပျံသန်းနေသလိုမျိုး,joy,fear,0.29715911910809145,neutral,0.19710690720530863
1271,စိတ်ဓာတ်တွေအောက်ဆုံးထိပြုတ်ကျနေတဲ့အချိန်မှာဘေးမှာဘယ်သူမှရှိမနေခဲ့ဘူး,sadness,neutral,0.290672924301655,anger,0.2494388039462093
