text,emotion_class
စိတ်တိုစရာကောင်းအောင် တမင်လုပ်နေတာ,anger
ရေချိုးရလို့ ပျော်တယ်,joy
ကံကောင်းခြင်းတွေပဲ,joy
သဘာဝအတိုင်းပဲ ဖြတ်သန်းသွားမယ်,neutral
ပေါက်ကွဲတော့မယ်,anger
အစီအစဉ်မရှိတာတွေ,anger
လန့်သွားတာပဲ,fear
အရာရာက ငါ့အမှားတွေချည်းပဲ,love
ရင်ထဲမှာ အေးချမ်းပြီး ဘာလိုလိုနဲ့ ပြုံးနေမိတယ်,joy
စိတ်ဓာတ်တွေ ပြိုလဲသွားတဲ့ ည,love
အကောင်းဆုံးနေ့မို့ ပျော်တယ်,joy
ရင်ထဲ တဒိန်းဒိန်းနဲ့,fear
လန့်ဖျတ်သွားတာပဲ,fear
ဘာလို့ အမြဲတမ်း ငါပဲ ခံစားရလဲ,love
မျက်နှာကို မမြင်ချင်ဘူး,anger
ကားပိတ်တဲ့အချိန်မှာ ကိုယ်သွားမယ့်ဘက်က လမ်းပွင့်နေတာမျိုး,joy
တစ်ခုခု ဆုံးရှုံးရမှာကို တွေးပြီး ကြောက်တယ်,fear
အရမ်းပျော်တာပဲ,joy
ဒေါသသံတွေကို ကြောက်တယ်,fear
ဒီနေ့တော့ စိတ်ရောကိုယ်ပါ အနားရတဲ့နေ့,neutral
ဘာမှလာမတောင်းဆိုနဲ့,anger
စိတ်လက်ပေါ့ပါးစွာနဲ့,neutral
စိတ်ထဲမှာ ဗြုန်းခနဲ ထူးခြားသွားတာပဲ,suprise
မထင်မှတ်ထားဘဲ ဖြစ်သွားတော့ ရင်တွေတောင် တုန်တယ်,suprise
ဘာမှ တန်ဖိုးမရှိဘူး,anger
ဝါး... လုံးဝ မထင်ထားတဲ့ လှည့်ကွက်ပဲ,suprise
နှစ်ပေါင်းများစွာ ကြိုးစားအားထုတ်ခဲ့ရတဲ့ ရလဒ်တွေက အခုတော့ အောင်အောင်မြင်မြင်နဲ့ အသီးအပွင့် ခံစားရပြီ,joy
စိတ်ထဲ ပေါ့သွားပြီ,neutral
တကယ် အဆင်ပြေတယ်,joy
အိမ်မက်ဆိုးတွေထဲကလိုပဲ တကယ့်လက်တွေ့မှာ ဖြစ်လာခဲ့ရင် ငါ ဘယ်လိုရင်ဆိုင်ရမလဲ တွေးရင်း ကြောက်နေမိတယ်,fear
ခွဲခွာရမှာကို ကြောက်တယ်,fear
မင်းကို မေးနေလို့လား,anger
အမြဲတမ်း နောက်ကျနေခဲ့တယ်,sadness
ကိုယ်ပိုင် အချိန်လေးတစ်ခုကို စိတ်အေးလက်အေး ဖြတ်သန်းရတဲ့နေ့,joy
စိတ်ချမ်းမြေ့,joy
ကိုယ့်လမ်းကိုယ်သွားစမ်းပါ,anger
အရာရာက ပျက်စီးသွားပြီ,sadness
အောင်ပွဲခံပြီ,joy
အံ့ဩလွန်းလို့ စကားလုံးတွေတောင် ပျောက်ရှကုန်ပြီ,suprise
သဘာဝအတိုင်းပဲ ဖြစ်ပါစေ,neutral
ကြောက်စိတ်က ငယ်ထိပ်ရောက်တယ်,fear
ညဘက် လသာသာမှာ ကဗျာလေးဖတ်၊ သီချင်းလေးနားထောင်ရင်း စိတ်ကူးယဉ်ရတာ တကယ့်ကို သာယာကြည်နူးစရာပဲ,joy
စိတ်အေးချမ်းစွာ အိပ်စက်ပါပြီ,neutral
စိတ်ထဲ လွတ်လပ်သွားပြီ,neutral
ကော်ဖီနံ့သင်းသင်းလေးက မနက်ခင်းကို လန်းဆန်းစေတယ်,neutral
အလိုမကျဘူး,anger
အင်တာနက် လိုင်းကောင်းလွန်းလို့ အလုပ်တွေ အမြန်ပြီးသွားတဲ့နေ့,joy
စကားတွေ ရှည်မနေနဲ့,anger
မယုံနိုင်စရာ ကောင်းလောက်အောင် ထူးခြားတဲ့ နေ့တစ်နေ့,suprise
ဖုန်းလာလို့ ပျော်တယ်,joy
ဟား... ဒါမျိုးကျတော့လည်း မဆိုးဘူးပဲ,suprise
အသိဉာဏ်မရှိတာ စိတ်ပျက်ဖို့ကောင်းတယ်,anger
အံ့ဩစရာ ကောင်းလောက်အောင် ထူးခြားနေတယ်,suprise
အထီးကျန်စွာနဲ့ ရုန်းကန်ခြင်း,sadness
ပြုံးမိပြီ,joy
အေးဆေးပဲပေါ့,neutral
အနာဂတ်အတွက် တွေးမိတိုင်း ရင်တုန်ရတယ်,fear
နားညည်းတယ်,anger
ဝါး... ဒါမျိုးကျတော့လည်း ရင်ခုန်ရတာ တန်တာပေါ့,suprise
မျက်နှာသာ ပေးထားလို့,anger
ဘဝက ရိုးရိုးရှင်းရှင်းလေးတင် လှပါတယ်,neutral
ငါ့ရဲ့ လျှို့ဝှက်ချက်တွေကို သူများတွေ သိသွားမှာကို တွေးမိတိုင်း ရင်ထဲ တဒိန်းဒိန်း ခုန်ပြီး ကြောက်လန့်နေမိတယ်,fear
ကိုယ်ချစ်ရတဲ့သူက ကိုယ့်မျက်လုံးကို ကြည့်ပြီး ပြုံးပြလိုက်တဲ့ စက္ကန့်လေးမှာတင် အရာရာ ပြည့်စုံသွားသလိုပဲ,joy
ပင်ပန်းလွန်းလို့ အိပ်ပျော်သွားချင်ပြီ,sadness
သောက်ကျင့်ကိုမကောင်းတာ,anger
အရာရာကို အကောင်းဆုံး ဖြတ်သန်းမယ်,neutral
သာယာတဲ့ နေ့လေး,neutral
ကြည့်ရတာနဲ့တင် ဒေါသထွက်တယ်,anger
အရာရာက မှုန်မှိုင်းနေတာပဲ,love
ရုတ်တရက် ကမ္ဘာကြီး ပျက်စီးသွားမလားဆိုတဲ့ အတွေးဆန်းတွေ ဝင်လာပြီး ကြောက်လန့်နေမိတာ,fear
အမှောင်ထုထဲမှာ တစ်ယောက်တည်း,sadness
စိတ်ဓာတ်တွေ အောက်ခြေအထိ ထိုးကျသွားတဲ့နေ့,love
အိပ်လို့ကောင်းတော့မယ်,neutral
စိတ်အေးရတဲ့ ခံစားချက်က အကောင်းဆုံး,neutral
မြင်ရတာတင် စိတ်ရှုပ်ဖို့ကောင်းတယ်,anger
နေ့ရက်တိုင်းက မှောင်မိုက်နေတယ်,sadness
စကားလုံးမရှိတဲ့ ဝမ်းနည်းမှု,sadness
အဆင်ပြေချက်,joy
ဟာ... တကယ်ကို မထင်ထားဘူး,suprise
အိပ်ရေးဝလို့ ပျော်တယ်,joy
ကြည်နူးမှု အပြည့်,joy
အားလုံးက အတုအယောင်တွေပဲ,sadness
သူတစ်ပါးကို ကူညီလိုက်ရလို့ စိတ်ထဲ ကြည်နူးရတယ်,neutral
မျှော်လင့်ချက်မဲ့ခြင်းရဲ့ အရသာ,love
စောက်သုံးကိုမကျဘူး,anger
အချိန်တွေ အေးအေးဆေးဆေး ကုန်ဆုံးသွားတာ သဘောကျတယ်,neutral
ကြည်ကြည်လင်လင်,joy
စိတ်အမောတွေနဲ့ပဲ နေ့ရက်တိုင်း ကုန်ဆုံးတယ်,love
စိတ်အနှောင့်အယှက် ပေးတာ ဝါသနာပါနေလား,anger
ကိုယ်နှစ်သက်တဲ့ အနုပညာ အလုပ်တစ်ခုကို စိတ်ရောကိုယ်ပါ နှစ်မြှုပ်ပြီး လုပ်ခွင့်ရတာ တကယ့် ပျော်ရွှင်မှုပဲ,joy
စိတ်လက်အေးချမ်းစွာနဲ့,neutral
တိတ်ဆိတ်မှုက ငါ့ကို ကြောက်စေတယ်,fear
အရာရာက ကမောက်ကမတွေ ဖြစ်ကုန်ပြီ,sadness
အံ့ဩလွန်းလို့ ရင်ဘတ်ကို လက်နဲ့တောင် ဖိထားရတယ်,suprise
အို... ဒါ တကယ့်ကို အံ့ဩစရာပဲ,suprise
ဒီအတိုင်းကြီး ရှုံးနိမ့်သွားမှာကို မလိုလားဘူး,fear
စိတ်တိုင်းကျလို့ ပျော်တယ်,joy
ဝိုး... ဒါကြီးကတော့ တကယ်ကို မိုက်လွန်းတယ်,suprise
ဝါး... ဘယ်လိုမှ တွေးမထားမိတဲ့ အရာမျိုးပဲ,suprise
ဟာ... လုံးဝကို Perfect ပဲ၊ အံ့ဩရတယ်,suprise
အသက်ရှူရပ်မတတ်ပဲ,fear
အံ့ဩလွန်းလို့ အော်တောင် အော်မိတယ်,suprise
ကိုယ့်ကိုယ်ကိုယ် ကျေနပ်တဲ့နေ့,neutral
ပေါ့ပေါ့ပါးပါးပါပဲ,neutral
ဒီနေ့ ရာသီဥတုက အေးမြတယ်,neutral
ဘဝပျက်မှာကို ကြောက်တယ်,fear
မခံနိုင်တော့ဘူး,anger
ပြောမရဆိုမရ,anger
ဒါမှ ငါ့နေ့,joy
အပင်လေးတွေပွင့်လို့ ပျော်တယ်,joy
ရင်တုန်လိုက်တာ,fear
လမ်းမှာ ခွေးပေါက်စလေးတွေ ဆော့နေတာ မြင်ပြီး အလိုလို ပြုံးမိတာ,joy
ကလေးလို စိတ်ပေါ့ပါးနေတာ,neutral
စိတ်မရှည်တော့ဘူးလို့ ပြောနေတယ်လေ,anger
မျှော်လင့်ရတာ ပင်ပန်းလွန်းလို့,love
အားလုံးက ငါ့ကို စွန့်ပစ်သွားကြတာ,love
သွေးမြင်ရင် လန့်တတ်တယ်,fear
ငါ့ဘဝလေးက ရိုးရိုးရှင်းရှင်းနဲ့ ပျော်ဖို့ကောင်းပါတယ်,joy
ဘာလုပ်လုပ် အလွဲလွဲအချော်ချော်တွေ,anger
အားကိုးရာမဲ့သွားမှာကို အကြောက်ဆုံးပဲ,fear
ကူညီမယ့်သူမရှိမှာကို ကြောက်တယ်,fear
အေးချမ်းလိုက်တာ,joy
တံခါးခေါက်သံက လန့်စရာ,fear
စိတ်ထဲမှာ ပေါ့ပါးလွန်းလို့,neutral
သွေးလန့်သွားတယ်,fear
ကိုယ့်အိမ်လေးက အအေးချမ်းဆုံး,neutral
အရာရာကို အရှုံးပေးလိုက်ပါပြီ,love
ဘာမှ လောစရာမရှိ,neutral
လောကကြီးရဲ့ ရုန်းကန်လှုပ်ရှားမှုတွေကြားကနေ ခဏတာ ခွဲထွက်ပြီး ကိုယ်ပိုင် အခန်းလေးထဲမှာ အေးအေးဆေးဆေး နားနေရတာ အကောင်းဆုံးပဲ,neutral
နှလုံးသားက တိတ်တဆိတ် သွေးစိမ်းရှင်ရှင်ယိုနေသလိုပဲ,love
လုံးဝကို မျှော်လင့်မထားတဲ့ အလှည့်အပြောင်းပဲဗျာ,suprise
အိပ်ရေးဝဝ အိပ်လိုက်ရတာ တကယ့် အကောင်းဆုံး,neutral
အောင်ပွဲခံ,joy
အဆင်မပြေမှုတွေနဲ့ပဲ အသားကျနေပါပြီ,love
ဝါး... ဒါကတော့ လုံးဝကို Surprise အစစ်ပဲ,suprise
စိတ်ချမ်းသာလိုက်တာ,joy
ဘယ်လိုကြီးလဲ... မခန့်မှန်းနိုင်အောင် ကောင်းလွန်းတယ်,suprise
မထင်မှတ်ဘဲ ကံကောင်းသွားတဲ့အခါ ခံစားရတဲ့ အံ့ဩမှုမျိုး,suprise
ကလေးတွေ ဆော့ကစားနေတာ ကြည့်ပြီး စိတ်ချမ်းသာရတယ်,neutral
တကယ့်ကို မမျှော်လင့်ဘဲ ရလိုက်တဲ့ လက်ဆောင်ပဲ,suprise
ကားမပိတ်လို့ ပျော်တယ်,joy
စိတ်ပူစရာတွေကို လွှတ်ချလိုက်နိုင်ပြီ,neutral
အိုမိုင်ဂေါ့... တကယ်ကြီး ဖြစ်သွားပြီ,suprise
အပျော်ဆုံး အချိန်,joy
မယုံနိုင်စရာ ကောင်းလောက်အောင် ပြီးပြည့်စုံနေတယ်,suprise
သောက်ဖတ်ကိုမလုပ်တာ,anger
ညဘက် လသာတာကို ငေးကြည့်ရတာ စိတ်ကြည်နူးစရာ,neutral
သေရမှာကို ကြောက်တယ်,fear
မျက်ရည်တွေက ငါ့ရဲ့ အရင်းနှီးဆုံး သူငယ်ချင်း ဖြစ်လာတယ်,love
အချိန်တွေက ဒဏ်ရာကို ကုမပေးနိုင်ပါဘူး,sadness
မျက်စိနောက်တယ်,anger
လုပ်စရာစာရင်းထဲက အလုပ်တွေကို တစ်ခုပြီးတစ်ခု အမှန်ခြစ်ပြီး အကျိုးရှိတဲ့နေ့တစ်နေ့,joy
ကမ်းခြေမှာ လေညင်းခံရတာ စိတ်ထဲ ပေါ့ပါးသွားစေတယ်,neutral
သတိရရုံကလွဲလို့ ဘာမှမလုပ်နိုင်တော့ဘူး,sadness
ပုန်းနေလိုက်မယ်,fear
အိုမင်းရမှာကို ကြောက်တယ်,fear
နားငြီးတယ်,anger
ခွင့်လွှတ်ဖို့ ခက်ခဲလွန်းတဲ့ အမှားတွေ,sadness
နာကျင်ရလွန်းလို့ အသက်ရှူဖို့တောင် မေ့ချင်တယ်,love
ဒီနေ့တော့ ကိုယ့်စိတ်လေးက ငြိမ်သက်နေတယ်,neutral
အားလုံးက ပုံမှန်အတိုင်း အဆင်ပြေနေတာ,neutral
မေ့လျော့ခံရမှာကို ကြောက်တယ်,fear
ကြောက်လွန်းလို့ စကားတောင် မနည်းပြောနေရတယ်,fear
စိတ်မကျဉ်းကျပ်တော့ဘူး,neutral
အေးအေးဆေးဆေးနဲ့ ပြီးပြည့်စုံတယ်,neutral
အရာရာ အဆင်ပြေတယ်,neutral
အားလုံးက ရိုးအီသွားပြီ,love
အိမ်မှာနားရလို့ ပျော်တယ်,joy
စိတ်ရှုပ်အောင် လာမလုပ်နဲ့,anger
စိတ်တိုရလွန်းလို့ သွေးတိုးတယ်,anger
လုံးဝ စိတ်မရှည်တော့ဘူး,anger
အခုချက်ချင်း ထွက်သွား,anger
မင်း ကြောင့် ဖြစ်ရတာ,anger
အလကားပါပဲ,love
စိတ်ပျက်စရာကြီးကွာ,anger
စိတ်လက်ပေါ့ပါးစွာ ဖြတ်သန်းနေတာ,neutral
ဆေးထိုးအပ် မြင်တာနဲ့တင် အသားတွေ တုန်လာပြီ,fear
ရင်ထဲက ပျော်ရွှင်မှုတွေက မျက်လုံးထဲအထိ ပေါ်လွင်နေတယ်,joy
ကြောက်လို့ပါ,fear
ခက်ခဲတဲ့ စိန်ခေါ်မှုတွေကို ရင်ဆိုင်ကျော်ဖြတ်ပြီးတဲ့နောက် ရရှိလာတဲ့ အောင်မြင်မှုက ပိုပြီး ချိုမြိန်လှပါတယ်,joy
လောလောဆယ် အချိန်လေးမှာပဲ အာရုံစိုက်နေတာ,neutral
ညနေခင်းက သာယာတယ်,neutral
ဘာလို့ အမြဲတမ်း ငါ့ကိုပဲ လာလုပ်နေကြတာလဲ,anger
အကုန်လွဲနေတာပဲ,anger
နှုတ်ဆိတ်ခြင်းက ပိုပြီး နာကျင်ရတယ်,sadness
လေပြေလေးက တိုက်လို့,neutral
စိတ်အာရုံ နောက်တယ်,anger
စိတ်ကျေနပ်တယ်,joy
ဘုရားရေ... ဒါ အစစ်အမှန်ကြီးလား,suprise
ရင်ဘတ်ကြီး တုန်လိုက်တာ,fear
ရင်ထဲမှာ ရှင်းလင်းတောက်ပနေတာ,neutral
အေးချမ်းလိုက်တာ,neutral
အမြင့်ရောက်ရင် ခေါင်းတွေ မူးပြီး ကြောက်လာတာ,fear
သက်သာရာရသွားပြီ,neutral
သတင်းဆိုး ကြားရမှာ ကြောက်တယ်,fear
ဒီနေရာကြီးက တစ်မျိုးကြီးပဲ ခြောက်ခြားစရာ,fear
စိတ်ထဲ ရှင်းသွားတာပဲ,neutral
ဟာ... တကယ်ကြီးလား!,suprise
တိတ်ဆိတ်လွန်းတဲ့ ညက ပိုပြီး ကြောက်ဖို့ကောင်းတယ်,fear
မနက်ခင်း ငှက်ကလေးတွေရဲ့ တေးဆိုသံကို ကြားရတာတင် ဘဝကို ပိုပြီး ချစ်မြတ်နိုးလာစေတယ်,joy
အဆင်ပြေပြေ ပြီးသွားပြီ,joy
အမလေး... အံ့ဩလွန်းလို့ အော်တောင် အော်မိတယ်,suprise
ရင်ခုန်သံတွေ မြန်လာပြီ,fear
အနားရလို့ ပျော်တယ်,joy
အဆိပ်ရှိတဲ့ သတ္တဝါတွေ မြင်ရင် သွေးပျက်တယ်,fear
သီချင်းအေးအေးလေး နားထောင်ရင်း လမ်းလျှောက်ရတာ စိတ်ချမ်းသာဖို့ကောင်းတယ်,joy
နောက်ကျကျန်ခဲ့မှာကို ကြောက်တယ်,fear
ချစ်ခြင်းမေတ္တာတွေ ကြားမှာ ရှင်သန်ရတာ တကယ့်ကို ပျော်စရာ,joy
မျှော်လင့်ထားသလို ဖြစ်လာပြီ,joy
စိတ်အေးချမ်းမှုအပြည့်ရှိတဲ့ နေ့တစ်နေ့,neutral
ခက်ခဲတဲ့ အလုပ်တစ်ခုကို ကိုယ့်အားကိုယ်ကိုးပြီး အောင်အောင်မြင်မြင် ပြီးမြောက်သွားတာ,joy
ကိုယ့်စိတ်ကိုယ် ပြန်သိရတာ အေးချမ်းတယ်,neutral
စိတ်ချမ်းမြေ့စရာပဲ,joy
စိတ်ကြည်လင်သွားတယ်,neutral
လန်းဆန်းတဲ့ မနက်ခင်း,neutral
ဘာအာဏာရှိလို့လဲ,anger
ဝမ်းသာလိုက်တာ,joy
ကမ္ဘာပေါ်မှာ အမုန်းဆုံးပဲ,anger
ငယ်ငယ်က အိပ်မက်ခဲ့တဲ့ နေရာလေးကို အခုလို ကိုယ်တိုင် ရောက်ရှိလာရတော့ ရင်ထဲမှာ အတိုင်းမသိ ပျော်မိတယ်,joy
အော်လိုက်ရမလား,fear
အံ့ဩစရာတွေချည်း ဆက်တိုက်ဖြစ်နေလို့ ရင်ခုန်နေရတယ်,suprise
ဒီလူနဲ့ ဝေးသွားမှာကို သေမတတ် ကြောက်တာ,fear
ဒီနေ့တော့ စိတ်ညစ်စရာ အားလုံးကို မေ့ထားပြီး ပျော်ပျော်ရွှင်ရွှင် နေမယ်,joy
ကြယ်တွေကြည့်ရလို့ ပျော်တယ်,joy
စာမေးပွဲအောင်လို့ ပျော်တယ်,joy
အချိန်တွေ အနောက်ကို ပြန်ရချင်မိတယ်,sadness
လေညင်းလေးက တိုးဝှေ့သွားတယ်,neutral
အမှားလုပ်မိမှာကို အမြဲ ကြောက်တယ်,fear
ပျော်ရွှင်ရမယ့် အလှည့်က ငါ့ဆီ ဘယ်တော့မှ ရောက်မလာဘူး,love
ငါ့ရဲ့ ဖြစ်တည်မှုကို မုန်းတီးမိတယ်,sadness
စိတ်အေးချမ်းချက်,joy
မင်း ဘာသိလို့လဲ,anger
အိပ်မပျော်တဲ့ ညတွေ အလီလီ ကုန်လွန်လို့,love
အပူအပင်ဝေး,joy
မိုးရေထဲမှာ ငိုရတာ မျက်ရည်မမြင်ရလို့ အဆင်ပြေတယ်,love
ဝိုး... လုံးဝအလန်းစားပဲ,suprise
ကိုယ့်အိမ်ကိုယ်ပြန်ရောက်တဲ့ ခံစားချက်က အကောင်းဆုံးပဲ,neutral
ဘုရားရေ... ဒါမျိုးလည်း ရှိနိုင်တာပဲလား,suprise
ဆရာဝန်က ရောဂါအဖြေရှာမယ့် စက္ကန့်ပိုင်းလေးက အသက်ရှူရပ်မတတ် ကြောက်စရာ ကောင်းလှပါတယ်,fear
ဘာကြီးလဲ မသိဘူး,fear
စိတ်ကူးထဲတောင် ထည့်မတွေးချင်ဘူး,anger
တော်စမ်း,anger
လေကောင်းလေသန့်ရတဲ့ နေရာလေးမှာ အသက်ရှူရတာ ဝတယ်,neutral
အရှိန်နဲ့ လန့်သွားတာ,fear
အမြဲတမ်း ငါ့အလှည့်ကျမှ,anger
သောက်သုံးမကျဘူး,anger
အားလုံးက ကိုယ့်ကို ထားခဲ့ကြပြီ,love
ကိုယ့်ကိုယ်ကိုယ် ဘာထင်နေလဲ,anger
ဟာ... ဒါကြီးကတော့ အလန်းဇယားပဲ,suprise
အိမ်မှာပဲ အေးအေးဆေးဆေး ချက်ပြုတ်စားရတာ ပျော်စရာ,neutral
ဟုတ်လို့လား... မယုံနိုင်စရာပဲ!
တောင်းပန်ပါတယ်,fear
အောက်တန်းကျလိုက်တာ,anger
ဘာဖြစ်ချင်နေတာလဲ,anger
အကြိုက်တွေ့သွားပြီ,joy
မထင်မှတ်တဲ့အချိန်မှာ ဗြုန်းခနဲ ရောက်လာတဲ့ ပျော်ရွှင်မှုမျိုး,suprise
နောက်ကျသွားခဲ့ပြီ,love
မသွားရဲဘူး,fear
နေသားကျဖို့ ကြိုးစားရတာ မောလှပြီ,sadness
မလုပ်နိုင်ရင် မပြောနဲ့,anger
အိမ်မက်ဆိုးကြီး,fear
ငါ အများကြီး ပင်ပန်းနေပြီ,sadness
ဘာမှ မရှိတော့ဘူး,love
ဒီနေ့တော့ ဘာအလုပ်မှ မတွေးဘဲ နားနားနေနေပဲ,neutral
မင်းရဲ့ အေးစက်စက် အကြည့်တွေက ငါ့ကို သတ်နေတယ်,love
အတိတ်က အကြောင်းတွေကို တွေးပြီး ပူမနေတော့ဘူး,neutral
စိတ်တွေ လွင့်ပါးနေတယ်,love
အနားမှာ ရှိနေပေးမယ့်သူ လိုချင်မိတယ်,sadness
မမြင်ချင်ဘူး,anger
စိတ်ထဲမှာ ဘာအပူမှမရှိဘဲ လွတ်လပ်နေသလို ခံစားရတယ်,neutral
မင်း ကိစ္စ မဟုတ်ဘူး,anger
ဝါး... ဒါကတော့ လုံးဝကို မျှော်လင့်မထားတဲ့ အကွက်ပဲ,suprise
လန်းလန်းဆန်းဆန်းပဲ,neutral
အထင်သေးခံရမှာကို ကြောက်တယ်,fear
စိတ်ထဲမှာ အေးချမ်းမှု အပြည့်နဲ့ ညဘက် ကောင်းကောင်းအိပ်စက်ရမယ်,joy
ညနေစောင်း လေညင်းတိုက်တဲ့အချိန်မှာ မြစ်ကမ်းနားမှာ လမ်းလျှောက်ရတာ စိတ်ထဲက အပူတွေ အားလုံးကို လွင့်စင်သွားစေသလိုပဲ,neutral
စိုးရိမ်စရာ မရှိတော့ဘူး,neutral
ဟယ်... မိုက်လိုက်တာနော်,suprise
ဘာမှ လောမနေဘဲ တစ်ဆင့်ချင်းစီ သွားနေတာ,neutral
အဝေးကို သွားလိုက်,anger
စိတ်ကျေနပ်မှုအပြည့်နဲ့ ဖြတ်သန်းခြင်း,neutral
အားလုံးပြီးဆုံးသွားတဲ့အခါမှ ငါ့မှာ ဘာမှမကျန်ခဲ့ဘူးဆိုတာ သိလိုက်ရတယ်,sadness
သူလည်း ငါ့ကို နားမလည်ပေးနိုင်ခဲ့ဘူး,love
ကြောက်စိတ် ဝင်လာပြီ,fear
ပျော်စရာနေ့,joy
ဘယ်သူ့ကိုမှ မယုံရဲတော့ဘူး,sadness
ဘာကြောင့် ငါပဲ အမြဲခံရလဲ,sadness
ဒါမှ ဟုတ်တာ,joy
ကံကောင်းလိုက်တာ,joy
ဒီနေ့တော့ ကမ္ဘာကြီးတစ်ခုလုံး ငါ့ဘက်မှာ ရှိနေသလိုပဲ,joy
စိတ်ပျက်ဖို့ကောင်းလိုက်တာ,anger
အထီးကျန်မှုက ငါ့ရဲ့ သူငယ်ချင်းဖြစ်လာတယ်,sadness
အဆင်ပြေပါတယ်လို့ ပြောရတာ ပင်ပန်းလှပြီ,love
စိတ်လက်ပေါ့ပါးစွာ အနားယူခြင်း,neutral
ရင်ခုန်ကြည်နူး,joy
ငြင်းပယ်ခံရမှာကို အမြဲ ကြောက်ရွံ့နေမိတယ်,fear
ရိုးရိုးရှင်းရှင်းနဲ့ အေးချမ်းတဲ့ ဘဝကိုပဲ သဘောကျတယ်,neutral
ကြောက်စိတ်က ထိန်းမရဘူး,fear
သက်တောင့်သက်သာနဲ့ ဇိမ်ရှိရှိ,neutral
လူသူကင်းမဲ့တဲ့ လမ်းမကြီးက ကြောက်စရာ,fear
အိပ်မက်တွေက တစစီ ကြေမွလို့,sadness
စိတ်ဒဏ်ရာတွေက အဖတ်တင်ကျန်ခဲ့တယ်,love
အသည်းယားစရာကြီး,fear
ဒီနေ့တော့ စိတ်သွားတိုင်း ကိုယ်ပါပဲ,neutral
လေသံကိုက စိတ်တိုစရာ,anger
ခေါင်းမာလိုက်တာ,anger
ကိုယ့်စိတ်ကို ကိုယ်ပြန်ထိန်းနိုင်တာ အေးချမ်းတယ်,neutral
တော်စမ်း၊ ဘာမှ ထပ်မပြောနဲ့,anger
အလုပ်တွေ အားလုံး ပြီးစီးသွားတဲ့ ပိတ်ရက်မှာ ဘာနှိုးစက်မှ ပေးမထားဘဲ စိတ်ကြိုက် အိပ်ရေးဝဝ အိပ်စက်ရတာ တကယ့် ဇိမ်ပါပဲ,neutral
အမလေး ဗျို့,fear
ဒီမှာ စိတ်တိုနေပြီ,anger
ဒီလမ်းကြီးက ခြောက်ခြားစရာကြီး,fear
ခရီးသွားရလို့ ပျော်တယ်,joy
လစာရလို့ ပျော်တယ်,joy
ဘာဆိုင်လို့လဲ,anger
စိတ်ထဲ ပေါ့ပေါ့ပါးပါးနဲ့,neutral
နေလို့ အရမ်းကောင်း,neutral
တော်တော် စိတ်ပျက်ဖို့ကောင်းတဲ့ နေ့ပဲ,anger
မယုံနိုင်စရာတွေ ဖြစ်ပျက်နေတဲ့ နေ့တစ်နေ့,suprise
ကလေးကလားတွေ,anger
ခေါင်းကို ကိုက်သွားတာပဲ,anger
ရှင်းရှင်းလင်းလင်းပဲ,neutral
ခံစားချက်တွေက သေဆုံးနေသလိုပဲ,love
အိုကေပဲ,joy
တန်ဖိုးမထားတာကို ခံရတဲ့အခါ,sadness
ဘာအနှောင့်အဖွဲ့မှမရှိတဲ့ ကိုယ်ပိုင်အချိန်လေး,neutral
စကားတွေလည်း ဆက်မပြောချင်တော့ဘူး,love
စိတ်အေးလက်အေး စားသောက်ရတာ,neutral
ဝိုး... မိုက်လိုက်တာမှ လွန်ကောပဲ,suprise
ဘာကိုမှ အားမရှိတော့ဘူး,sadness
လူကို လာနောက်နေတာလား,anger
စိတ်ထဲမှာ ဘာအမုန်းမှ မရှိတော့ဘူး,neutral
ဝေးကွာခြင်း,sadness
စိတ်မထိန်းနိုင်တော့ဘူး,anger
စိုပြေလန်း,joy
ဘဝက စုတ်ချက်ကြမ်းလှချည်လား,love
ရင်ထဲမှာ အလုံးကြီး ခံနေသလိုပဲ,love
ပီတိဖြစ်လို့ ပျော်တယ်,joy
လောကကြီးရဲ့ အလှတရားကို ခံစားနေရတယ်,neutral
ဘာမှ မလုပ်ပါနဲ့,fear
ပြုံးပျော်နိုင်ပြီ,joy
အပျော်လွန်နေပြီ,joy
အပျော်ဆုံးပဲ,joy
တစ်ကိုယ်လုံး အေးစက်သွားတာပဲ,fear
စိတ်ဒဏ်ရာ,sadness
ဘာမှ အဓိပ္ပာယ်မရှိတော့တဲ့ ဘဝ,sadness
အမှားအယွင်းတွေချည်းပဲ,anger
သဘာဝအတိုင်း အေးအေးဆေးဆေးပဲ,neutral
ဘာအလုပ်မှလည်း လုပ်ချင်စိတ်မရှိတော့ဘူး,love
ကိုယ့်စိတ်နဲ့ကိုယ် လွတ်လပ်နေတာ အကောင်းဆုံး ခံစားချက်,neutral
ဟာ... တကယ်ကြီးလားလို့၊ မနောက်နဲ့နော်,suprise
တကယ်ကြီး စိတ်ပျက်ဖို့ကောင်းတယ်,anger
ရယ်မောခြင်းတွေ နောက်ကွယ်က တကယ့်အမှန်တရားက ငိုရှိုက်ခြင်း,love
စိတ်ထဲမှာ ဘာအမုန်းတရားမှ မရှိတာ အေးချမ်းလိုက်တာ,neutral
အရာရာကို အကောင်းမြင်ပေးလိုက်တာ ပေါ့ပါးတယ်,neutral
သောင်တင်နေတဲ့ သင်္ဘောပျက်လိုပဲ,sadness
အားလုံး အေးဆေး,neutral
ဘာမှမသိဘဲ ဝင်မပြောနဲ့,anger
